date,code,open,high,low,close,change,volume,amount
20180102,000027.SZ,6.07,6.11,6.06,6.1,0.04,59633.7,36302.962
20180103,000027.SZ,6.1,6.16,6.08,6.13,0.03,86829.15,53165.52
20180104,000027.SZ,6.13,6.17,6.11,6.13,0.0,54138.27,33258.175
20180105,000027.SZ,6.15,6.19,6.13,6.17,0.04,78383.76,48353.3
20180108,000027.SZ,6.18,6.19,6.14,6.19,0.02,60326.88,37148.367
20180109,000027.SZ,6.16,6.2,6.13,6.14,-0.05,50581.83,31168.828
20180110,000027.SZ,6.13,6.15,6.1,6.15,0.01,63706.77,39031.503
20180111,000027.SZ,6.14,6.16,6.1,6.14,-0.01,42062.98,25772.373
20180112,000027.SZ,6.15,6.16,6.13,6.13,-0.01,43500.91,26723.06
20180115,000027.SZ,6.15,6.15,6.04,6.04,-0.09,65447.15,39815.934
20180116,000027.SZ,6.04,6.09,6.03,6.07,0.03,49906.52,30271.499
20180117,000027.SZ,6.08,6.12,6.04,6.11,0.04,60087.1,36569.395
20180118,000027.SZ,6.1,6.12,6.07,6.1,-0.01,45276.66,27607.147
20180119,000027.SZ,6.11,6.13,6.07,6.11,0.01,51979.65,31756.989
20180122,000027.SZ,6.1,6.19,6.04,6.14,0.03,93314.4,57165.61
20180123,000027.SZ,6.14,6.17,6.13,6.16,0.02,51962.99,31930.599
20180124,000027.SZ,6.16,6.21,6.13,6.19,0.03,89737.9,55403.416
20180125,000027.SZ,6.21,6.26,6.16,6.21,0.02,115480.89,71829.41
20180126,000027.SZ,6.21,6.23,6.19,6.2,-0.01,54213.47,33670.37
20180129,000027.SZ,6.2,6.24,6.15,6.16,-0.04,72625.38,44990.022
20180130,000027.SZ,6.15,6.21,6.14,6.18,0.02,56580.21,34931.191
20180131,000027.SZ,6.16,6.17,6.05,6.07,-0.11,91297.07,55721.539
20180201,000027.SZ,6.09,6.13,5.92,5.93,-0.14,97686.57,58627.131
20180202,000027.SZ,5.95,5.95,5.86,5.9,-0.03,65295.45,38589.806
20180205,000027.SZ,5.81,5.84,5.72,5.81,-0.09,71872.54,41622.322
20180206,000027.SZ,5.75,5.84,5.62,5.63,-0.18,98718.35,56457.888
20180207,000027.SZ,5.68,5.76,5.6,5.64,0.01,61618.65,34998.115
20180208,000027.SZ,5.65,5.71,5.65,5.67,0.03,37441.1,21266.43
20180209,000027.SZ,5.57,5.66,5.51,5.52,-0.15,90589.36,50422.042
20180212,000027.SZ,5.58,5.6,5.49,5.58,0.06,53839.52,29900.42
20180213,000027.SZ,5.59,5.63,5.57,5.6,0.02,37516.92,21011.977
20180214,000027.SZ,5.6,5.62,5.58,5.61,0.01,24694.0,13832.911
20180222,000027.SZ,5.62,5.66,5.59,5.65,0.04,39343.52,22160.523
20180223,000027.SZ,5.65,5.68,5.62,5.65,0.0,38064.47,21508.292
20180226,000027.SZ,5.66,5.72,5.64,5.71,0.06,48764.94,27701.124
20180227,000027.SZ,5.71,5.71,5.65,5.67,-0.04,42743.56,24241.284
20180228,000027.SZ,5.65,5.66,5.62,5.65,-0.02,33828.08,19097.271
20180301,000027.SZ,5.64,5.68,5.61,5.67,0.02,47272.85,26698.183
20180302,000027.SZ,5.64,5.68,5.62,5.67,0.0,39420.58,22312.197
20180305,000027.SZ,5.67,5.74,5.65,5.7,0.03,46937.29,26749.699
20180306,000027.SZ,5.7,6.01,5.67,5.99,0.29,202051.28,119084.493
20180307,000027.SZ,5.88,5.99,5.81,5.88,-0.11,172741.35,101522.949
20180308,000027.SZ,6.08,6.18,5.98,5.99,0.11,204828.02,124286.327
20180309,000027.SZ,5.95,5.96,5.9,5.92,-0.07,109141.46,64674.393
20180312,000027.SZ,5.93,5.96,5.91,5.92,0.0,64837.7,38452.225
20180313,000027.SZ,5.93,5.96,5.9,5.91,-0.01,53415.79,31638.737
20180314,000027.SZ,5.91,5.93,5.87,5.88,-0.03,40190.22,23680.882
20180315,000027.SZ,5.87,5.92,5.85,5.91,0.03,47428.13,27885.869
20180316,000027.SZ,5.9,5.98,5.88,5.9,-0.01,49823.92,29535.101
20180319,000027.SZ,5.9,6.08,5.84,5.96,0.06,89063.12,52977.809
20180320,000027.SZ,5.92,5.93,5.86,5.88,-0.08,59749.01,35185.821
