date,code,open,high,low,close,change,volume,amount
20180102,000045.SZ,9.79,9.84,9.71,9.82,0.07,21825.53,21359.064
20180103,000045.SZ,9.82,10.15,9.76,9.96,0.14,35244.71,35110.933
20180104,000045.SZ,9.93,10.0,9.85,9.92,-0.04,26220.02,26029.115
20180105,000045.SZ,9.93,10.25,9.93,10.15,0.23,51655.73,52296.337
20180108,000045.SZ,10.06,10.2,9.9,10.03,-0.12,33529.0,33562.247
20180109,000045.SZ,10.05,10.2,10.0,10.04,0.01,27773.0,27980.056
20180110,000045.SZ,10.22,10.23,9.9,9.98,-0.06,32972.0,33177.187
20180111,000045.SZ,9.97,9.98,9.75,9.91,-0.07,31855.06,31340.398
20180112,000045.SZ,9.89,10.05,9.83,9.92,0.01,25959.0,25831.828
20180115,000045.SZ,9.92,9.97,9.55,9.55,-0.37,33730.0,32768.866
20180116,000045.SZ,9.65,9.87,9.58,9.67,0.12,26039.01,25230.463
20180117,000045.SZ,9.61,9.67,9.48,9.58,-0.09,29229.01,27958.896
20180118,000045.SZ,9.57,9.75,9.55,9.69,0.11,27844.0,26832.319
20180119,000045.SZ,9.67,9.7,9.55,9.57,-0.12,25259.0,24293.335
20180122,000045.SZ,9.55,9.7,9.52,9.63,0.06,25190.0,24198.846
20180123,000045.SZ,9.63,9.68,9.57,9.63,0.0,15264.38,14674.473
20180124,000045.SZ,9.63,9.71,9.6,9.7,0.07,25159.67,24291.028
20180125,000045.SZ,9.67,9.75,9.63,9.65,-0.05,24163.01,23447.269
20180126,000045.SZ,9.65,9.79,9.59,9.7,0.05,29849.34,28908.935
20180129,000045.SZ,9.7,9.7,9.25,9.29,-0.41,66616.18,62751.587
20180130,000045.SZ,9.29,9.29,9.05,9.12,-0.17,38277.27,34948.628
20180131,000045.SZ,9.12,9.26,9.05,9.11,-0.01,29876.0,27387.198
20180201,000045.SZ,9.05,9.16,8.2,8.2,-0.91,123054.53,102747.814
20180202,000045.SZ,8.2,8.22,7.71,8.05,-0.15,33035.87,26478.177
20180205,000045.SZ,7.91,8.12,7.81,8.02,-0.03,18562.95,14876.138
20180206,000045.SZ,7.89,8.0,7.22,7.22,-0.8,45152.92,34269.953
20180207,000045.SZ,7.45,7.56,7.0,7.28,0.06,34430.12,25245.685
20180208,000045.SZ,7.33,7.58,6.55,7.57,0.29,32385.25,23940.441
20180209,000045.SZ,7.33,7.45,7.12,7.38,-0.19,40881.25,29915.396
20180212,000045.SZ,7.39,7.57,7.38,7.51,0.13,19687.0,14757.137
20180213,000045.SZ,7.56,7.68,7.47,7.49,-0.02,19963.84,15076.323
20180214,000045.SZ,7.47,7.55,7.41,7.49,0.0,10493.95,7845.287
20180222,000045.SZ,7.52,7.64,7.51,7.62,0.13,18028.0,13687.123
20180223,000045.SZ,7.63,7.74,7.59,7.71,0.09,21498.95,16493.678
20180226,000045.SZ,7.73,7.92,7.73,7.9,0.19,32407.0,25411.498
20180227,000045.SZ,7.9,8.05,7.83,7.89,-0.01,27645.95,21953.42
20180228,000045.SZ,7.87,7.97,7.74,7.88,-0.01,14579.95,11464.598
20180301,000045.SZ,7.85,7.97,7.79,7.97,0.09,22047.0,17454.786
20180302,000045.SZ,7.91,8.46,7.85,8.15,0.18,56104.11,45989.832
20180305,000045.SZ,8.07,8.18,8.02,8.07,-0.08,31676.51,25624.049
20180306,000045.SZ,8.09,8.88,8.04,8.88,0.81,157761.53,138334.271
20180307,000045.SZ,8.71,9.37,8.65,8.91,0.03,202980.46,183076.552
20180308,000045.SZ,8.77,9.08,8.63,8.77,-0.14,107136.18,94379.347
20180309,000045.SZ,8.69,8.84,8.51,8.77,0.0,90469.04,78360.802
20180312,000045.SZ,8.77,8.88,8.67,8.83,0.06,66727.0,58599.079
20180313,000045.SZ,8.82,9.15,8.72,8.77,-0.06,70409.0,62859.753
20180314,000045.SZ,8.68,8.73,8.48,8.5,-0.27,48463.0,41757.998
20180315,000045.SZ,8.5,8.93,8.42,8.75,0.25,75530.0,66000.357
20180316,000045.SZ,8.65,8.95,8.56,8.77,0.02,58978.0,51667.952
20180319,000045.SZ,8.78,8.86,8.62,8.7,-0.07,41356.0,36135.964
20180320,000045.SZ,8.6,9.09,8.56,8.99,0.29,89225.1,79397.427
20180321,000045.SZ,8.91,9.3,8.84,8.84,-0.15,100151.0,91065.798
20180322,000045.SZ,8.8,9.72,8.78,9.2,0.36,109702.18,100956.246
20180323,000045.SZ,8.95,10.12,8.81,9.91,0.71,443444.54,438998.756
20180326,000045.SZ,9.25,9.55,8.92,9.35,-0.56,318955.36,291588.66
20180327,000045.SZ,9.26,9.6,9.21,9.52,0.17,201214.9,189299.484
20180328,000045.SZ,9.35,9.44,9.05,9.05,-0.47,132155.33,122036.296
20180329,000045.SZ,9.07,9.42,9.07,9.28,0.23,111856.15,103532.386
20180330,000045.SZ,9.22,9.38,9.07,9.14,-0.14,95836.08,87941.623
20180402,000045.SZ,9.1,9.25,9.02,9.02,-0.12,71878.15,65665.345
20180403,000045.SZ,8.87,8.87,8.52,8.59,-0.43,93667.07,81148.944
20180404,000045.SZ,8.8,8.9,8.6,8.65,0.06,67106.54,58810.232
20180409,000045.SZ,8.53,8.77,8.22,8.56,-0.09,63326.01,53701.875
20180410,000045.SZ,8.61,8.72,8.52,8.59,0.03,40663.0,35001.289
20180411,000045.SZ,8.6,8.69,8.46,8.48,-0.11,45417.86,38985.771
20180412,000045.SZ,8.4,8.51,8.28,8.29,-0.19,53880.0,44927.025
20180413,000045.SZ,8.34,8.41,8.21,8.29,0.0,23758.38,19740.776
20180416,000045.SZ,8.29,8.38,8.22,8.27,-0.02,26655.0,22133.331
20180417,000045.SZ,8.33,8.35,7.9,7.92,-0.35,34227.63,27750.172
20180418,000045.SZ,8.04,8.11,7.93,8.08,0.16,34502.86,27750.107
20180419,000045.SZ,8.01,8.18,8.01,8.1,0.02,29657.57,24001.535
20180420,000045.SZ,8.1,8.27,7.99,8.03,-0.07,36432.48,29652.93
20180423,000045.SZ,7.95,8.0,7.73,7.84,-0.19,37481.0,29392.035
20180424,000045.SZ,7.84,8.1,7.81,8.07,0.23,28979.64,23126.235
20180425,000045.SZ,8.09,8.28,8.02,8.15,0.08,27646.64,22514.417
