date,code,open,high,low,close,change,volume,amount
20180102,000100.SZ,3.88,3.94,3.88,3.91,0.01,891914.47,348298.561
20180103,000100.SZ,3.9,4.01,3.89,3.99,0.08,1460967.32,578296.762
20180104,000100.SZ,3.98,4.03,3.95,3.96,-0.03,931098.87,370750.903
20180105,000100.SZ,3.97,3.97,3.9,3.92,-0.04,895278.01,351262.479
20180108,000100.SZ,3.92,3.93,3.84,3.88,-0.04,1195519.87,463110.265
20180109,000100.SZ,3.87,4.05,3.85,4.03,0.15,2464853.33,976117.891
20180110,000100.SZ,4.0,4.04,3.96,3.99,-0.04,1932010.49,772874.848
20180111,000100.SZ,3.99,4.0,3.94,3.96,-0.03,1004259.76,397935.573
20180112,000100.SZ,3.96,4.07,3.96,4.0,0.04,1735418.95,698417.264
20180115,000100.SZ,4.0,4.1,3.95,4.03,0.03,2642655.62,1070643.72
20180116,000100.SZ,4.11,4.14,4.02,4.05,0.02,2397787.68,973916.65
20180117,000100.SZ,4.06,4.08,3.9,3.92,-0.13,2727098.38,1076757.931
20180118,000100.SZ,3.92,3.93,3.87,3.89,-0.03,1397728.02,544626.644
20180119,000100.SZ,3.89,3.95,3.88,3.89,0.0,1562784.21,612184.182
20180122,000100.SZ,3.88,3.88,3.78,3.88,-0.01,1887891.76,723497.468
20180123,000100.SZ,3.85,3.88,3.82,3.84,-0.04,1464058.25,563349.525
20180124,000100.SZ,3.83,3.84,3.76,3.81,-0.03,2031444.36,769768.622
20180125,000100.SZ,3.81,3.82,3.76,3.79,-0.02,1378483.69,522695.839
20180126,000100.SZ,3.79,3.81,3.72,3.72,-0.07,1931500.04,726336.63
20180129,000100.SZ,3.65,3.69,3.58,3.6,-0.12,2238593.58,814046.148
20180130,000100.SZ,3.6,3.64,3.6,3.62,0.02,774517.26,280708.441
20180131,000100.SZ,3.61,3.63,3.55,3.57,-0.05,943365.54,338136.512
20180201,000100.SZ,3.57,3.58,3.4,3.4,-0.17,1835455.41,633207.131
20180202,000100.SZ,3.38,3.47,3.37,3.46,0.06,1029305.38,353781.201
20180205,000100.SZ,3.42,3.49,3.4,3.48,0.02,694279.21,240405.443
20180206,000100.SZ,3.43,3.47,3.35,3.35,-0.13,956865.28,325956.031
20180207,000100.SZ,3.4,3.42,3.31,3.35,0.0,766735.98,258223.517
20180208,000100.SZ,3.35,3.48,3.33,3.47,0.12,1132396.87,389217.656
20180209,000100.SZ,3.42,3.44,3.3,3.34,-0.13,1077996.7,361473.427
20180212,000100.SZ,3.36,3.43,3.34,3.41,0.07,629579.04,213889.847
20180213,000100.SZ,3.43,3.47,3.39,3.41,0.0,692618.13,237859.275
20180214,000100.SZ,3.38,3.45,3.34,3.44,0.03,700850.99,237434.436
20180222,000100.SZ,3.43,3.49,3.42,3.47,0.03,689715.1,239280.328
20180223,000100.SZ,3.47,3.48,3.41,3.43,-0.04,833308.05,287196.708
20180226,000100.SZ,3.46,3.68,3.45,3.67,0.24,2675777.4,959513.903
