date,code,open,high,low,close,change,volume,amount
20180102,000058.SZ,7.38,7.5,7.38,7.46,0.06,28007.75,20888.438
20180103,000058.SZ,7.46,7.58,7.41,7.52,0.06,35012.31,26343.353
20180104,000058.SZ,7.52,7.58,7.49,7.54,0.02,33204.0,24998.149
20180105,000058.SZ,7.51,7.53,7.4,7.46,-0.08,48304.28,36013.701
20180108,000058.SZ,7.46,7.49,7.34,7.44,-0.02,37643.01,27839.894
20180109,000058.SZ,7.44,7.45,7.3,7.37,-0.07,38178.76,28108.065
20180110,000058.SZ,7.37,7.44,7.3,7.4,0.03,35098.64,25858.609
20180111,000058.SZ,7.38,7.54,7.31,7.54,0.14,52055.56,38815.273
20180112,000058.SZ,7.5,7.79,7.47,7.69,0.15,91049.0,69765.453
20180115,000058.SZ,7.62,7.66,7.35,7.42,-0.27,51433.79,38661.428
20180116,000058.SZ,7.42,7.6,7.37,7.56,0.14,39067.02,29171.924
20180117,000058.SZ,7.5,7.55,7.35,7.45,-0.11,46142.25,34331.036
20180118,000058.SZ,7.4,7.65,7.4,7.58,0.13,56949.92,42987.293
20180119,000058.SZ,8.27,8.31,7.76,7.8,0.22,220014.71,175690.988
20180122,000058.SZ,7.66,7.92,7.66,7.74,-0.06,98894.0,76688.59
20180123,000058.SZ,7.63,7.66,7.52,7.58,-0.16,67603.83,51234.465
20180124,000058.SZ,7.53,7.62,7.48,7.54,-0.04,48616.17,36622.292
20180125,000058.SZ,7.54,7.64,7.52,7.53,-0.01,41970.43,31801.482
20180126,000058.SZ,7.52,7.52,7.35,7.42,-0.11,51049.79,37976.677
20180129,000058.SZ,7.41,7.45,7.28,7.29,-0.13,45402.29,33361.259
20180130,000058.SZ,7.3,7.36,7.27,7.32,0.03,24867.16,18177.702
20180131,000058.SZ,7.28,7.32,7.02,7.05,-0.27,47660.41,33889.043
20180201,000058.SZ,7.08,7.08,6.5,6.55,-0.5,81630.98,54569.972
20180202,000058.SZ,6.54,6.55,6.1,6.34,-0.21,38287.94,24217.722
20180205,000058.SZ,6.3,6.4,6.18,6.37,0.03,23028.86,14497.941
20180206,000058.SZ,6.31,6.31,5.95,5.95,-0.42,41397.42,25432.426
20180207,000058.SZ,6.11,6.17,5.81,6.01,0.06,26300.54,15801.615
20180208,000058.SZ,6.0,6.15,5.98,6.08,0.07,15653.0,9536.423
20180209,000058.SZ,5.96,5.98,5.83,5.89,-0.19,25567.35,15091.224
20180212,000058.SZ,5.98,6.15,5.96,6.08,0.19,20650.74,12486.679
20180213,000058.SZ,6.11,6.18,6.06,6.07,-0.01,20456.0,12523.32
20180214,000058.SZ,6.13,6.13,6.04,6.09,0.02,9367.0,5698.893
20180222,000058.SZ,6.18,6.2,6.12,6.18,0.09,13769.02,8498.581
20180223,000058.SZ,6.18,6.25,6.15,6.2,0.02,21392.32,13268.431
20180226,000058.SZ,6.23,6.34,6.22,6.32,0.12,23348.86,14673.453
20180227,000058.SZ,6.35,6.44,6.28,6.33,0.01,22810.01,14491.667
20180228,000058.SZ,6.3,6.38,6.21,6.35,0.02,21439.03,13545.126
20180301,000058.SZ,6.3,6.44,6.3,6.44,0.09,28914.51,18476.978
20180302,000058.SZ,6.4,6.68,6.37,6.5,0.06,48745.5,31868.098
20180305,000058.SZ,6.49,6.53,6.38,6.46,-0.04,29865.0,19228.437
20180306,000058.SZ,6.46,6.79,6.42,6.67,0.21,59881.8,39847.946
20180307,000058.SZ,6.7,6.88,6.53,6.7,0.03,81736.4,55005.078
20180308,000058.SZ,6.66,6.81,6.6,6.7,0.0,43245.27,28952.281
20180309,000058.SZ,6.7,6.75,6.6,6.73,0.03,47927.89,32018.031
20180312,000058.SZ,6.76,6.95,6.68,6.9,0.17,74877.32,51351.298
20180313,000058.SZ,6.89,6.89,6.75,6.8,-0.1,48928.99,33304.611
20180314,000058.SZ,6.78,6.83,6.63,6.66,-0.14,40141.32,26940.519
20180315,000058.SZ,6.65,6.65,6.46,6.57,-0.09,42759.56,28045.485
20180316,000058.SZ,6.58,6.66,6.55,6.57,0.0,26807.29,17685.366
20180319,000058.SZ,6.55,6.65,6.54,6.57,0.0,25618.26,16897.882
20180320,000058.SZ,6.54,6.59,6.42,6.57,0.0,27826.26,18109.483
