date,code,open,high,low,close,change,volume,amount
20180102,000065.SZ,18.08,18.22,17.85,18.22,0.02,58013.1,104484.54
20180103,000065.SZ,18.22,18.33,18.08,18.32,0.1,55430.09,101120.603
20180104,000065.SZ,18.25,18.94,18.25,18.76,0.44,74884.18,140090.91
20180105,000065.SZ,18.77,19.03,18.6,18.8,0.04,46816.8,88319.094
20180108,000065.SZ,18.79,18.79,18.54,18.72,-0.08,32727.74,60983.634
20180109,000065.SZ,18.64,18.66,18.11,18.19,-0.53,48981.71,89825.114
20180110,000065.SZ,18.23,18.54,18.11,18.37,0.18,48256.15,88452.695
20180111,000065.SZ,18.25,18.52,18.01,18.45,0.08,37468.02,68450.535
20180112,000065.SZ,18.45,18.45,18.1,18.16,-0.29,29572.21,53818.751
20180115,000065.SZ,18.02,18.14,17.65,17.65,-0.51,38820.86,69065.265
20180116,000065.SZ,17.69,17.69,17.07,17.28,-0.37,50090.91,87204.917
20180117,000065.SZ,17.28,17.63,17.15,17.52,0.24,41438.98,72030.035
20180118,000065.SZ,17.51,18.3,17.4,18.15,0.63,50698.1,91216.485
20180119,000065.SZ,18.42,18.6,18.1,18.27,0.12,61456.34,112641.102
20180122,000065.SZ,17.98,18.0,17.62,17.93,-0.34,46483.35,82851.77
20180123,000065.SZ,17.93,17.95,17.66,17.84,-0.09,29012.73,51709.319
20180124,000065.SZ,17.84,18.25,17.74,18.12,0.28,38489.39,69585.518
20180125,000065.SZ,18.18,18.34,18.0,18.02,-0.1,34632.23,62959.143
20180126,000065.SZ,18.02,18.14,17.86,17.97,-0.05,28230.44,50745.765
20180129,000065.SZ,17.97,18.08,17.26,17.38,-0.59,52009.79,91320.314
20180130,000065.SZ,17.3,17.47,17.27,17.45,0.07,24084.14,41961.955
20180131,000065.SZ,17.44,17.52,17.1,17.15,-0.3,22649.11,38986.254
20180201,000065.SZ,17.2,17.4,16.52,16.56,-0.59,39921.57,67685.833
20180202,000065.SZ,16.33,16.55,16.08,16.5,-0.06,24747.33,40553.418
20180205,000065.SZ,16.28,16.46,16.13,16.31,-0.19,19990.62,32554.426
20180206,000065.SZ,15.8,16.0,15.04,15.06,-1.25,55718.92,86155.363
20180207,000065.SZ,15.3,15.5,14.68,14.78,-0.28,40837.1,61351.959
20180208,000065.SZ,14.75,14.97,14.7,14.94,0.16,24250.45,36083.0
20180209,000065.SZ,14.7,14.7,13.9,14.07,-0.87,37292.87,53016.833
20180212,000065.SZ,14.09,14.45,14.03,14.42,0.35,22852.22,32703.738
20180213,000065.SZ,14.48,14.71,14.35,14.6,0.18,22370.04,32588.941
20180214,000065.SZ,14.68,14.92,14.42,14.76,0.16,13280.61,19353.699
20180222,000065.SZ,14.89,15.06,14.89,15.01,0.25,16749.02,25090.792
20180223,000065.SZ,15.03,15.32,15.0,15.16,0.15,19251.48,29203.477
20180226,000065.SZ,15.2,15.67,15.2,15.6,0.44,30975.27,47869.44
20180227,000065.SZ,15.6,15.6,15.29,15.39,-0.21,26508.49,40838.349
20180228,000065.SZ,15.3,15.51,15.14,15.38,-0.01,21369.75,32824.895
20180301,000065.SZ,15.35,15.58,15.22,15.5,0.12,26247.04,40527.348
20180302,000065.SZ,15.48,15.62,15.25,15.34,-0.16,24375.06,37643.076
20180305,000065.SZ,15.43,15.46,15.33,15.37,0.03,17365.63,26714.217
20180306,000065.SZ,15.39,15.94,15.24,15.79,0.42,46950.55,73088.399
20180307,000065.SZ,15.82,15.84,15.3,15.4,-0.39,39296.27,61319.06
20180308,000065.SZ,15.3,15.87,15.2,15.87,0.47,41789.02,65242.757
20180309,000065.SZ,15.88,16.13,15.75,16.1,0.23,50799.83,80939.495
20180312,000065.SZ,16.27,16.43,16.05,16.21,0.11,48392.66,78608.645
20180313,000065.SZ,16.08,16.31,15.94,15.97,-0.24,37881.17,60833.116
20180314,000065.SZ,15.85,15.96,15.69,15.75,-0.22,32624.43,51574.806
20180315,000065.SZ,15.71,15.99,15.44,15.99,0.24,38154.6,60065.242
20180316,000065.SZ,15.86,16.2,15.78,15.78,-0.21,36881.95,58978.596
20180319,000065.SZ,15.7,15.85,15.56,15.67,-0.11,25506.49,40051.611
20180320,000065.SZ,15.6,15.91,15.39,15.78,0.11,31677.74,49767.486
