date,code,open,high,low,close,change,volume,amount
20180102,000407.SZ,7.72,7.89,7.67,7.79,0.1,54393.81,42381.731
20180103,000407.SZ,7.76,7.84,7.73,7.8,0.01,51836.19,40372.766
20180104,000407.SZ,7.81,7.9,7.75,7.82,0.02,60788.82,47519.705
20180105,000407.SZ,7.79,7.81,7.7,7.77,-0.05,41914.25,32517.498
20180108,000407.SZ,7.75,7.85,7.68,7.83,0.06,59358.14,46151.209
20180109,000407.SZ,7.98,8.18,7.89,7.96,0.13,130282.14,104375.613
20180110,000407.SZ,7.92,8.15,7.84,8.12,0.16,162290.99,130566.472
20180111,000407.SZ,8.05,8.08,7.9,7.91,-0.21,94533.19,75367.76
20180112,000407.SZ,7.87,7.94,7.68,7.7,-0.21,79724.1,61981.229
20180115,000407.SZ,7.7,7.87,7.62,7.62,-0.08,61462.39,47436.864
20180116,000407.SZ,7.62,7.78,7.62,7.69,0.07,55920.09,42996.705
20180117,000407.SZ,7.66,7.75,7.45,7.52,-0.17,60952.15,45922.022
20180118,000407.SZ,7.5,7.61,7.48,7.59,0.07,37790.9,28510.934
20180119,000407.SZ,7.59,7.71,7.56,7.57,-0.02,42423.36,32418.212
20180122,000407.SZ,7.57,7.76,7.57,7.72,0.15,41263.14,31690.338
20180123,000407.SZ,7.71,7.92,7.71,7.91,0.19,82116.21,64592.976
20180124,000407.SZ,7.91,7.95,7.83,7.89,-0.02,66944.54,52749.82
20180125,000407.SZ,7.87,7.93,7.76,7.77,-0.12,42902.0,33436.626
20180126,000407.SZ,7.77,7.79,7.71,7.77,0.0,25981.73,20144.555
20180129,000407.SZ,7.76,7.82,7.7,7.72,-0.05,32710.13,25349.593
20180130,000407.SZ,7.73,7.84,7.68,7.68,-0.04,44342.0,34496.506
20180131,000407.SZ,7.68,7.72,7.57,7.63,-0.05,54743.13,41729.449
20180201,000407.SZ,7.63,7.67,7.31,7.34,-0.29,69438.01,51862.523
20180202,000407.SZ,7.34,7.39,6.61,6.69,-0.65,126122.34,84935.702
20180205,000407.SZ,6.62,6.79,6.21,6.76,0.07,61120.67,39979.48
20180206,000407.SZ,6.6,6.67,6.33,6.39,-0.37,72068.84,46557.752
20180207,000407.SZ,6.25,6.54,6.06,6.2,-0.19,80100.06,49935.628
20180208,000407.SZ,6.14,6.3,6.08,6.2,0.0,58407.0,35972.593
20180209,000407.SZ,5.86,6.04,5.58,5.58,-0.62,106009.0,60563.289
20180212,000407.SZ,5.6,5.72,5.42,5.64,0.06,101307.0,56196.73
20180213,000407.SZ,5.77,5.94,5.65,5.9,0.26,105204.67,61205.636
20180214,000407.SZ,5.95,6.08,5.9,5.98,0.08,51943.83,31208.866
20180222,000407.SZ,6.01,6.15,5.97,6.03,0.05,39931.0,24280.343
20180223,000407.SZ,6.05,6.14,6.02,6.06,0.03,36612.22,22181.038
20180226,000407.SZ,6.08,6.1,6.03,6.06,0.0,56799.01,34431.686
20180227,000407.SZ,6.05,6.1,6.02,6.02,-0.04,41432.9,25099.378
20180228,000407.SZ,6.02,6.05,5.92,6.04,0.02,44655.07,26768.765
20180301,000407.SZ,6.05,6.06,6.0,6.03,-0.01,54750.33,32969.337
20180302,000407.SZ,6.0,6.03,5.96,5.99,-0.04,44284.94,26511.549
20180305,000407.SZ,5.99,6.01,5.81,5.83,-0.16,50045.96,29421.93
20180306,000407.SZ,5.86,6.0,5.84,5.99,0.16,56128.8,33234.197
20180307,000407.SZ,6.0,6.09,5.91,5.99,0.0,60111.54,36085.384
