date,code,open,high,low,close,change,volume,amount
20180102,000055.SZ,6.07,6.18,6.06,6.15,0.09,53654.1,32841.955
20180103,000055.SZ,6.16,6.24,6.12,6.23,0.08,80699.13,49927.963
20180104,000055.SZ,6.22,6.29,6.2,6.23,0.0,71715.77,44802.102
20180105,000055.SZ,6.28,6.54,6.19,6.38,0.15,148338.77,94978.409
20180108,000055.SZ,6.37,6.37,6.26,6.32,-0.06,83240.74,52465.969
20180109,000055.SZ,6.4,6.53,6.39,6.39,0.07,97151.89,62594.731
20180110,000055.SZ,6.36,6.39,6.23,6.28,-0.11,63123.86,39692.443
20180111,000055.SZ,6.27,6.35,6.23,6.32,0.04,43210.72,27196.045
20180112,000055.SZ,6.35,6.35,6.24,6.29,-0.03,36296.36,22792.688
20180115,000055.SZ,6.28,6.28,6.05,6.07,-0.22,60105.77,36879.167
20180116,000055.SZ,6.08,6.13,6.05,6.11,0.04,45397.8,27629.704
20180117,000055.SZ,6.1,6.36,6.1,6.24,0.13,69587.0,43503.587
20180118,000055.SZ,6.19,6.32,6.13,6.26,0.02,57985.0,36104.355
20180119,000055.SZ,6.26,6.35,6.21,6.27,0.01,57878.06,36454.86
20180122,000055.SZ,6.9,6.9,6.9,6.9,0.63,55326.24,38175.105
20180123,000055.SZ,7.59,7.59,7.3,7.59,0.69,936772.89,707289.017
20180124,000055.SZ,7.53,7.9,7.45,7.71,0.12,868493.8,666374.2
20180125,000055.SZ,7.78,8.48,7.62,8.4,0.69,1177892.27,980161.042
20180126,000055.SZ,8.17,8.35,7.9,8.01,-0.39,882167.91,715608.456
20180129,000055.SZ,7.98,8.08,7.73,8.02,0.01,539465.44,427546.428
20180130,000055.SZ,7.95,8.0,7.77,7.79,-0.23,311482.82,244998.752
20180131,000055.SZ,7.88,8.57,7.82,8.57,0.78,1000604.82,833383.668
20180201,000055.SZ,8.85,9.31,8.21,8.29,-0.28,1185030.73,1047271.645
20180202,000055.SZ,8.21,8.66,7.77,8.43,0.14,701613.92,580334.16
20180205,000055.SZ,8.19,8.35,7.9,8.16,-0.27,492480.98,400236.228
20180206,000055.SZ,7.88,8.1,7.34,7.35,-0.81,501749.86,388406.054
20180207,000055.SZ,7.65,7.71,7.32,7.46,0.11,382419.3,288317.492
20180208,000055.SZ,7.52,7.8,7.38,7.71,0.25,259040.55,198285.645
20180209,000055.SZ,7.45,7.6,7.05,7.4,-0.31,337119.39,247223.847
20180212,000055.SZ,7.42,7.68,7.29,7.58,0.18,253584.95,188869.836
20180213,000055.SZ,7.6,7.7,7.32,7.39,-0.19,247427.62,186804.773
20180214,000055.SZ,7.38,7.41,7.17,7.26,-0.13,181250.5,131610.278
20180222,000055.SZ,7.35,7.58,7.32,7.5,0.24,191786.73,143026.422
