date,code,open,high,low,close,change,volume,amount
20180102,000012.SZ,8.34,8.72,8.33,8.62,0.17,382425.86,327359.068
20180103,000012.SZ,8.58,9.18,8.55,8.89,0.27,678590.88,602454.487
20180104,000012.SZ,8.79,8.84,8.62,8.75,-0.14,400036.7,349324.009
20180105,000012.SZ,8.69,8.9,8.69,8.72,-0.03,309423.51,272198.395
20180108,000012.SZ,8.79,9.0,8.71,8.9,0.18,404406.27,359641.32
20180109,000012.SZ,8.98,9.09,8.87,8.92,0.02,418782.58,375881.39
20180110,000012.SZ,8.82,8.92,8.66,8.75,-0.17,281629.33,247158.247
20180111,000012.SZ,8.8,9.06,8.77,8.89,0.14,363201.97,323937.351
20180112,000012.SZ,8.87,8.96,8.67,8.7,-0.19,246509.62,216581.86
20180115,000012.SZ,8.7,8.9,8.67,8.72,0.02,264719.24,232815.075
20180116,000012.SZ,8.65,8.87,8.62,8.83,0.11,236309.16,206705.535
20180117,000012.SZ,8.81,8.83,8.65,8.75,-0.08,273387.88,238278.268
20180118,000012.SZ,8.78,9.07,8.73,9.03,0.28,521935.07,467509.723
20180119,000012.SZ,9.0,9.35,8.88,9.06,0.03,557742.06,509086.795
20180122,000012.SZ,8.96,9.24,8.92,9.18,0.12,346497.14,315356.289
20180123,000012.SZ,9.18,9.2,9.04,9.12,-0.06,218888.65,199398.537
20180124,000012.SZ,9.07,9.12,8.94,9.1,-0.02,288369.51,260298.868
20180125,000012.SZ,9.1,9.1,8.97,8.98,-0.12,205457.42,185252.14
20180126,000012.SZ,8.96,9.23,8.94,9.19,0.21,387873.41,353608.61
20180129,000012.SZ,9.16,9.22,8.93,9.0,-0.19,308470.34,279862.553
20180130,000012.SZ,9.03,9.05,8.78,8.83,-0.17,213692.46,189707.867
20180131,000012.SZ,8.77,8.89,8.63,8.72,-0.11,196877.14,172916.397
20180201,000012.SZ,8.7,8.78,8.32,8.35,-0.37,275804.05,234847.723
20180202,000012.SZ,8.28,8.49,8.17,8.46,0.11,177508.48,148132.826
20180205,000012.SZ,8.35,8.51,8.27,8.47,0.01,120477.1,101387.675
20180206,000012.SZ,8.25,8.37,7.8,7.82,-0.65,287491.19,233943.611
20180207,000012.SZ,8.03,8.12,7.76,7.82,0.0,181408.15,144374.341
