date,code,open,high,low,close,change,volume,amount
20180102,000425.SZ,4.65,4.84,4.61,4.72,0.09,2571112.1,1216978.536
20180103,000425.SZ,4.67,4.73,4.63,4.69,-0.03,1927525.72,899923.364
20180104,000425.SZ,4.68,4.75,4.58,4.69,0.0,2189142.44,1017703.874
20180105,000425.SZ,4.66,4.88,4.62,4.75,0.06,2741997.54,1307341.307
20180108,000425.SZ,4.77,4.92,4.73,4.88,0.13,3294199.66,1594108.326
20180109,000425.SZ,4.85,4.86,4.7,4.76,-0.12,2492565.73,1185177.795
20180110,000425.SZ,4.73,4.82,4.7,4.75,-0.01,1710790.7,811247.225
20180111,000425.SZ,4.73,4.74,4.56,4.57,-0.18,2162327.35,996378.42
20180112,000425.SZ,4.56,4.63,4.54,4.58,0.01,1301868.46,596850.395
20180115,000425.SZ,4.59,4.66,4.51,4.6,0.02,1606820.77,739059.733
20180116,000425.SZ,4.6,4.75,4.59,4.74,0.14,1912532.79,897844.739
20180117,000425.SZ,4.74,4.75,4.55,4.59,-0.15,1918737.79,885699.419
20180118,000425.SZ,4.57,4.66,4.51,4.66,0.07,1702526.62,779981.648
20180119,000425.SZ,4.67,4.75,4.61,4.63,-0.03,1608210.24,751729.857
20180122,000425.SZ,4.63,4.64,4.53,4.6,-0.03,1156595.71,528575.075
20180123,000425.SZ,4.6,4.8,4.56,4.78,0.18,2304858.91,1086197.873
20180124,000425.SZ,4.77,4.83,4.71,4.77,-0.01,1822075.9,867985.24
20180125,000425.SZ,4.74,4.96,4.72,4.87,0.1,2615617.39,1273112.041
20180126,000425.SZ,4.87,4.91,4.83,4.88,0.01,1560135.47,759133.616
20180129,000425.SZ,4.9,4.91,4.61,4.65,-0.23,2334173.2,1106768.06
20180130,000425.SZ,4.61,4.66,4.53,4.53,-0.12,1408703.85,645785.745
20180131,000425.SZ,4.56,4.63,4.53,4.58,0.05,1205956.08,552569.246
20180201,000425.SZ,4.59,4.61,4.35,4.43,-0.15,1661437.57,739427.068
20180202,000425.SZ,4.4,4.49,4.3,4.49,0.06,1150593.54,509781.194
20180205,000425.SZ,4.41,4.61,4.37,4.58,0.09,1253361.37,565554.71
20180206,000425.SZ,4.5,4.58,4.41,4.41,-0.17,1324072.15,594728.921
20180207,000425.SZ,4.51,4.53,4.23,4.36,-0.05,1317786.0,581894.781
20180208,000425.SZ,4.36,4.42,4.25,4.3,-0.06,954261.39,413204.093
20180209,000425.SZ,4.1,4.18,3.91,4.03,-0.27,1674363.14,680215.752
20180212,000425.SZ,4.05,4.12,3.99,4.06,0.03,847928.23,343761.454
20180213,000425.SZ,4.12,4.18,4.09,4.14,0.08,948450.81,392942.534
20180214,000425.SZ,4.1,4.15,4.07,4.12,-0.02,599118.83,246218.181
20180222,000425.SZ,4.19,4.21,4.12,4.19,0.07,678535.62,283273.037
20180223,000425.SZ,4.21,4.23,4.16,4.19,0.0,652114.4,273584.69
20180226,000425.SZ,4.22,4.35,4.21,4.32,0.13,1009995.04,432519.49
20180227,000425.SZ,4.32,4.34,4.25,4.29,-0.03,781197.13,334301.174
20180228,000425.SZ,4.28,4.28,4.18,4.24,-0.05,820007.14,346728.264
20180301,000425.SZ,4.19,4.25,4.18,4.23,-0.01,914677.18,385422.995
20180302,000425.SZ,4.2,4.23,4.16,4.21,-0.02,552126.55,231633.85
20180305,000425.SZ,4.21,4.23,4.16,4.23,0.02,702618.13,294855.016
20180306,000425.SZ,4.24,4.33,4.18,4.32,0.09,1087319.77,463268.299
20180307,000425.SZ,4.32,4.42,4.29,4.34,0.02,1270278.36,554985.225
20180308,000425.SZ,4.33,4.36,4.31,4.35,0.01,604922.49,262192.313
20180309,000425.SZ,4.35,4.37,4.28,4.33,-0.02,842877.16,363645.571
20180312,000425.SZ,4.35,4.36,4.31,4.34,0.01,786314.66,340661.384
20180313,000425.SZ,4.33,4.33,4.27,4.27,-0.07,737337.99,316955.292
20180314,000425.SZ,4.25,4.26,4.19,4.2,-0.07,690276.99,290939.017
20180315,000425.SZ,4.17,4.23,4.17,4.2,0.0,444447.15,186610.001
20180316,000425.SZ,4.2,4.22,4.15,4.15,-0.05,421240.26,176404.768
20180319,000425.SZ,4.14,4.22,4.1,4.18,0.03,511770.14,212686.761
20180320,000425.SZ,4.14,4.2,4.12,4.19,0.01,410317.84,170698.798
20180321,000425.SZ,4.18,4.22,4.12,4.12,-0.07,504595.3,210684.138
20180322,000425.SZ,4.11,4.16,4.08,4.09,-0.03,426088.43,174898.777
20180323,000425.SZ,3.96,3.97,3.76,3.95,-0.14,1298045.41,505123.564
20180326,000425.SZ,3.85,3.91,3.81,3.91,-0.04,643139.33,248535.502
20180327,000425.SZ,3.95,3.97,3.91,3.94,0.03,647006.73,254517.751
20180328,000425.SZ,3.91,3.91,3.79,3.82,-0.12,841059.72,323230.77
20180329,000425.SZ,3.84,3.94,3.8,3.92,0.1,759600.48,294313.315
20180330,000425.SZ,3.92,3.93,3.86,3.9,-0.02,573600.3,223431.089
20180402,000425.SZ,3.9,4.03,3.88,3.98,0.08,1023686.44,407249.293
20180403,000425.SZ,3.94,4.0,3.91,3.93,-0.05,590142.9,233048.463
