date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2019-06-30,000001.SZ,13.73,13.79,13.58,13.78,0.07,498093.69,682679.97,12.9935,,9.2177,16.4384,0.9869
2019-06-30,000002.SZ,27.86,27.96,27.69,27.81,-0.03,193978.01,539293.006,5.784,1.1191,9.2449,27.7108,3.2362
2019-06-30,000004.SZ,21.89,22.18,21.1,21.22,-0.88,25579.0,54752.924,0.1757,4.8397,,-196.6102,0.0
2019-06-30,000005.SZ,3.03,3.09,3.0,3.04,0.04,131466.87,39948.619,0.7754,1.323,28.004,663.6364,0.0
2019-06-30,000006.SZ,5.52,5.52,5.42,5.45,-0.07,42364.9,23116.192,1.4084,2.0075,10.527,-51.0873,3.3211
2019-06-30,000007.SZ,6.95,7.0,6.76,6.83,-0.14,29397.88,20102.365,1.0802,3.3967,,66.6667,0.0
2019-06-30,000008.SZ,3.84,3.84,3.75,3.77,-0.06,139480.1,52727.863,0.4066,1.9486,32.1319,9.1743,1.3442
2019-06-30,000009.SZ,5.79,5.89,5.7,5.71,-0.09,114561.36,66004.942,1.8822,1.8005,50.1676,20.0,0.3503
2019-06-30,000010.SZ,3.29,3.34,3.29,3.31,0.02,15033.29,5000.305,3.3603,1.1205,,112.054,0.0
2019-06-30,000011.SZ,9.61,9.64,9.41,9.55,-0.04,13497.93,12857.395,1.6646,2.3374,9.2142,25.0718,3.1414
2019-06-30,000012.SZ,4.21,4.22,4.12,4.16,-0.05,68416.99,28477.367,0.8997,0.8091,30.3686,0.0,0.9664
2019-06-30,000014.SZ,9.73,9.78,9.59,9.63,-0.12,18310.05,17660.714,1.0862,1.8977,14.2723,-223.5294,0.1038
2019-06-30,000016.SZ,4.26,4.26,4.18,4.2,-0.06,85396.0,35939.838,2.8581,1.0937,22.9277,3.2417,3.8571
2019-06-30,000017.SZ,4.52,4.53,4.42,4.47,-0.05,26817.8,11967.525,3.08,1.204,,-240.0,0.0
2019-06-30,000019.SZ,7.22,7.24,7.15,7.15,-0.05,42699.1,30677.26,0.4436,3.7834,18.7085,0.2274,0.0
2019-06-30,000020.SZ,11.18,11.18,10.82,10.92,-0.11,4962.0,5426.603,0.9108,1.11,952.6268,-8.0808,0.0
