date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2018-03-31,000001.SZ,11.04,11.05,10.88,10.9,-0.15,752173.68,823438.18,13.945,,8.071,6.4516,1.4495
2018-03-31,000002.SZ,33.7,33.99,33.17,33.29,-0.87,572692.05,1918089.36,5.2674,1.2104,13.1005,28.5714,2.3731
2018-03-31,000004.SZ,22.76,22.95,22.6,22.85,0.09,6296.4,14317.536,0.489,2.1555,100.1156,275.0,0.0
2018-03-31,000005.SZ,4.03,4.03,3.8,3.86,-0.06,134183.19,51840.81,1.0276,0.9038,,259.375,0.0
2018-03-31,000006.SZ,7.46,7.5,7.35,7.37,-0.15,209020.57,154747.163,0.8574,2.127,12.3498,175.6827,2.4423
2018-03-31,000007.SZ,14.37,14.65,14.27,14.33,-0.04,17106.5,24624.849,0.1223,3.8331,69.9642,,0.0
2018-03-31,000008.SZ,6.84,6.87,6.78,6.84,0.0,69663.92,47531.984,0.3777,2.1038,45.1574,37.037,0.1457
2018-03-31,000009.SZ,6.08,6.1,5.97,6.07,0.01,181198.71,109329.662,1.7433,1.6362,64.1115,5.1282,0.3295
2018-03-31,000010.SZ,4.5,4.51,4.47,4.51,0.04,38546.0,17314.834,1.5482,1.5805,120.7692,-82.6367,0.0
2018-03-31,000011.SZ,16.14,16.37,15.93,16.0,-0.4,66749.61,107020.159,0.6629,2.1196,15.307,-82.2762,1.125
2018-03-31,000012.SZ,7.5,7.58,7.49,7.53,0.04,79011.72,59567.576,1.1852,0.6936,23.5637,0.0,1.0847
2018-03-31,000014.SZ,12.55,13.02,12.25,12.3,0.46,266551.36,337603.465,0.9728,2.0251,325.1462,193.4132,0.122
2018-03-31,000016.SZ,6.97,7.05,6.91,6.99,0.08,177775.39,124217.031,1.8256,1.2666,62.6057,112.844,0.0
2018-03-31,000017.SZ,5.6,5.63,5.56,5.59,0.0,25402.0,14206.762,3.3742,1.1866,,0.0,0.0
2018-03-31,000020.SZ,14.73,15.29,14.58,15.06,0.14,53169.5,79290.905,0.8699,1.1532,3288.5829,-26.6667,0.0
2018-03-31,000021.SZ,8.5,8.84,8.5,8.74,0.28,225809.71,196711.033,1.583,1.0931,23.7553,-26.7339,0.5721
2018-03-31,000023.SZ,18.92,18.97,18.3,18.46,-0.46,34596.93,63932.627,2.9218,1.1932,72.0851,-146.2451,0.2167
2018-03-31,000025.SZ,37.2,37.71,37.01,37.34,0.14,34316.48,127982.799,0.3888,1.3244,266.9488,258.9404,0.0
2018-03-31,000026.SZ,10.72,10.99,10.64,10.9,0.19,44119.0,47972.106,0.4508,2.4006,34.1067,31.365,0.9174
2018-03-31,000027.SZ,5.81,5.88,5.81,5.84,0.04,46110.03,26940.066,2.1882,0.7234,29.6692,-45.9364,2.5685
2018-03-31,000028.SZ,60.49,60.49,59.08,59.47,-0.41,12827.14,76473.444,1.3166,1.4875,24.0697,6.25,0.5549
2018-03-31,000030.SZ,7.14,7.28,7.11,7.15,0.0,27267.54,19505.351,0.6101,1.6915,11.5275,5.8824,2.7972
2018-03-31,000032.SZ,10.09,10.24,9.98,10.02,-0.13,48581.87,49032.526,0.4674,2.4931,86.9518,105.4422,0.1996
2018-03-31,000036.SZ,8.53,8.57,8.42,8.48,-0.1,90011.0,76367.257,0.9044,2.5246,4.9549,-86.1078,3.5377
2018-03-31,000037.SZ,7.12,7.28,7.11,7.15,0.0,26863.09,19233.014,0.5789,1.4518,270.9823,60.0,0.0
2018-03-31,000039.SZ,16.88,16.89,16.66,16.73,-0.07,81983.35,137132.121,2.1189,1.1511,19.9,-13.2389,0.3574
2018-03-31,000040.SZ,11.93,11.96,11.61,11.81,-0.16,31290.7,36855.464,1.1439,2.5761,42.9683,2903.7037,0.1185
2018-03-31,000042.SZ,15.26,15.9,14.92,15.73,0.45,36344.3,56579.769,5.2565,1.5516,24.7154,929.563,0.5086
2018-03-31,000045.SZ,9.22,9.38,9.07,9.14,-0.14,95836.08,87941.623,0.1831,5.7582,88.5447,29.4118,0.0
2018-03-31,000048.SZ,23.98,23.98,23.68,23.89,0.16,2277.45,5422.716,2.2028,1.522,,112.2622,0.0
2018-03-31,000049.SZ,33.28,34.8,33.18,34.16,1.01,45089.58,153023.256,2.129,1.1983,23.3288,10.232,0.7319
2018-03-31,000050.SZ,15.79,16.18,15.72,16.16,0.56,178136.93,285676.592,1.3378,0.7793,41.0028,-10.9874,0.254
2018-03-31,000055.SZ,7.32,7.37,7.26,7.31,0.02,109968.3,80367.024,1.2705,1.5113,9.1568,33.3333,3.192
2018-03-31,000058.SZ,6.55,6.62,6.46,6.62,0.11,45573.14,29840.049,1.5644,1.4019,60.8296,98.0469,0.4532
2018-03-31,000059.SZ,9.05,9.07,9.0,9.04,-0.01,92245.99,83290.473,1.3721,0.7766,7.7761,-30.7418,2.4779
2018-03-31,000060.SZ,9.34,9.41,9.31,9.37,0.03,181602.41,169954.665,0.8132,1.289,21.8113,30.0,0.6179
2018-03-31,000061.SZ,7.24,7.27,7.16,7.25,0.04,44631.01,32206.57,1.982,0.5407,,-37.931,0.6897
2018-03-31,000062.SZ,19.27,19.7,19.13,19.64,0.42,20695.21,40339.024,0.8554,1.4612,34.3626,72.1507,1.0183
2018-03-31,000063.SZ,29.9,30.45,29.73,30.15,0.31,469577.39,1415290.678,2.7359,1.1205,27.6717,-544.8276,0.0
2018-03-31,000065.SZ,17.75,17.86,17.41,17.73,0.03,74092.07,130890.111,1.7287,1.4766,18.2183,0.0,0.5076
2018-03-31,000066.SZ,7.89,8.28,7.89,8.2,0.35,996163.41,810059.012,0.929,1.6204,79.0396,-8.9286,0.0
2018-03-31,000068.SZ,4.45,4.5,4.43,4.47,0.02,30879.0,13794.524,1.4408,0.6456,136.4943,0.6849,0.0
2018-03-31,000069.SZ,8.31,8.34,8.2,8.24,-0.11,333133.97,274980.864,2.5045,1.8666,8.0202,47.9957,1.2138
2018-03-31,000070.SZ,9.32,9.57,9.32,9.5,0.18,78372.86,74063.194,1.5505,1.3066,24.4969,15.7143,0.3947
2018-03-31,000078.SZ,6.13,6.15,6.06,6.09,0.0,163290.8,99572.179,4.02,1.1357,26.7889,66.2824,0.0
2018-03-31,000088.SZ,7.28,7.35,7.22,7.3,0.04,59503.92,43313.867,0.3185,2.8676,35.5255,-25.0,0.2192
2018-03-31,000089.SZ,8.3,8.54,8.28,8.45,0.18,105454.26,89550.932,0.1761,2.0669,26.4184,9.5442,0.9869
2018-03-31,000090.SZ,9.66,9.8,9.6,9.78,0.1,58331.91,56625.887,3.1988,1.6585,15.2329,-78.6522,2.045
2018-03-31,000096.SZ,12.26,12.35,12.2,12.23,0.01,5089.16,6234.036,0.0582,12.4985,42.994,-62.4824,0.8177
2018-03-31,000099.SZ,8.53,8.74,8.49,8.62,0.1,121854.11,105110.001,0.7705,2.2877,57.4208,4.329,0.0
2018-03-31,000100.SZ,3.47,3.49,3.45,3.47,0.01,600697.9,208177.996,1.8519,1.1063,23.8041,47.139,2.0835
2018-03-31,000151.SZ,17.65,18.22,17.44,17.77,0.08,370589.5,659324.529,1.3088,1.4573,60.2046,-44.8598,1.6882
2018-03-31,000153.SZ,8.2,8.48,8.18,8.4,0.24,79241.78,66177.841,1.3117,1.0179,42.203,20.3333,0.0
2018-03-31,000155.SZ,7.15,7.19,7.0,7.13,0.07,187009.55,132633.804,0.9087,2.826,12.7517,20.0,0.0
2018-03-31,000157.SZ,4.24,4.25,4.2,4.21,0.0,152065.68,64195.849,1.2131,2.5122,24.6358,400.0,3.4691
2018-03-31,000158.SZ,7.77,8.25,7.77,8.1,0.37,128912.1,103596.778,1.1184,1.4131,28.2586,-74.6667,0.5698
2018-03-31,000159.SZ,4.56,4.59,4.53,4.56,0.02,27784.73,12672.303,0.3879,2.4013,,25.5528,1.3158
2018-03-31,000166.SZ,4.95,4.98,4.94,4.97,0.02,143485.54,71193.07,3.6749,,24.073,0.0,1.7907
2018-03-31,000301.SZ,6.79,6.89,6.75,6.81,0.02,145669.0,99142.118,0.2069,5.1024,36.3124,800.0,0.7342
2018-03-31,000333.SZ,55.0,55.36,54.36,54.53,-0.77,308814.66,1696101.255,1.8731,1.4664,21.2485,19.403,1.8032
2018-03-31,000338.SZ,8.28,8.34,8.22,8.26,0.01,437266.74,361601.609,2.3589,1.2992,9.7024,60.0,3.3293
2018-03-31,000400.SZ,11.35,11.38,11.27,11.33,0.01,90005.56,101926.761,0.7798,1.9521,18.6132,-44.2191,0.8826
2018-03-31,000401.SZ,14.21,14.66,14.2,14.38,0.3,400262.77,577103.183,2.7621,0.4587,175.5462,-31.8115,0.0
2018-03-31,000402.SZ,9.93,9.93,9.76,9.8,-0.14,125750.36,123595.929,2.9177,3.0773,9.743,0.0,4.0816
2018-03-31,000403.SZ,30.5,30.95,30.5,30.87,0.31,2761.62,8486.366,1.3302,1.0225,155.7221,42.8571,0.0
2018-03-31,000404.SZ,5.71,5.78,5.66,5.78,0.08,71368.36,40770.248,1.4548,1.3463,21.0497,-80.1275,0.5564
2018-03-31,000407.SZ,5.95,5.97,5.85,5.93,0.01,36911.0,21827.25,1.1564,0.6875,,33.3333,0.0
2018-03-31,000408.SZ,16.36,16.9,16.36,16.7,0.54,59686.86,99610.776,0.1847,3.2266,29.7488,201.4286,1.7964
2018-03-31,000409.SZ,5.88,5.94,5.82,5.86,-0.04,40643.46,23817.983,5.1572,0.5502,,-166.6667,0.0
2018-03-31,000410.SZ,11.2,11.7,10.8,11.41,0.46,668076.91,747405.262,18.5176,0.932,74.1733,105.7143,0.0
2018-03-31,000411.SZ,22.29,23.88,22.29,23.69,1.33,17307.29,40425.19,4.0213,1.1678,56.117,8.6914,0.0
2018-03-31,000413.SZ,7.76,7.78,7.68,7.74,0.02,304317.04,235201.425,1.118,2.1801,30.2909,-12.5,0.774
2018-03-31,000416.SZ,5.94,6.05,5.93,6.0,0.0,43242.54,25848.63,0.0391,22.3531,117.2651,-46.5517,0.8333
2018-03-31,000417.SZ,7.43,7.45,7.35,7.36,-0.06,34893.01,25834.222,1.2925,1.0867,18.7817,1.1822,2.038
2018-03-31,000419.SZ,5.55,5.65,5.54,5.61,0.07,27685.6,15502.126,0.8203,1.236,26.8337,33.2186,2.139
2018-03-31,000420.SZ,2.81,2.82,2.79,2.82,-0.01,109241.21,30613.062,1.4002,0.4678,64.9273,-69.3642,0.0
2018-03-31,000421.SZ,5.38,5.42,5.36,5.38,0.02,19890.64,10701.239,2.138,0.7902,20.7434,24.9389,1.8587
2018-03-31,000422.SZ,3.1,3.14,3.08,3.1,-0.01,80090.58,24878.101,26.3001,0.288,,-1197.619,0.0
2018-03-31,000423.SZ,60.96,62.09,60.7,61.65,0.69,41537.41,254878.96,0.216,4.5249,19.7228,0.8005,1.4599
2018-03-31,000425.SZ,3.92,3.93,3.86,3.9,-0.02,573600.3,223431.089,1.1604,1.652,33.286,141.3793,0.3846
2018-03-31,000426.SZ,9.68,9.84,9.62,9.79,0.1,132517.46,129089.761,0.6749,0.4532,46.4495,28.0242,0.2043
2018-03-31,000428.SZ,3.87,3.92,3.81,3.9,0.03,33871.0,13055.007,1.9415,0.6383,,-16.6667,0.0
2018-03-31,000429.SZ,8.0,8.01,7.9,7.97,-0.04,33008.42,26247.247,0.7127,1.0981,11.0361,14.2857,4.2158
2018-03-31,000430.SZ,8.55,8.55,8.4,8.5,-0.03,29534.52,25014.492,0.5036,0.3297,97.4016,-277.7778,0.7832
2018-03-31,000488.SZ,17.46,17.57,17.36,17.46,0.07,145460.11,253997.004,2.5616,0.8161,8.9697,6.8966,3.4364
2018-03-31,000498.SZ,6.12,6.12,6.06,6.1,0.01,25667.69,15629.705,3.4376,1.3009,12.0017,20.5021,0.0
2018-03-31,000501.SZ,15.28,15.28,15.13,15.23,-0.02,31527.47,47917.143,1.6069,0.4914,10.0882,-24.0,2.1224
2018-03-31,000503.SZ,39.79,39.9,38.9,39.45,-0.24,86660.28,341308.247,0.0317,20.7125,,-50.9259,0.0
2018-03-31,000504.SZ,23.97,24.2,23.75,24.0,0.12,8917.11,21344.193,1.9842,0.8412,437.94,-48.4076,0.0
2018-03-31,000505.SZ,8.6,8.9,8.57,8.75,0.18,132666.44,115791.203,1.1945,1.2034,21.5909,0.0,0.0
2018-03-31,000507.SZ,8.99,9.15,8.92,9.08,0.1,159369.26,143634.809,1.0101,1.0545,50.9859,36.7876,0.2203
2018-03-31,000509.SZ,3.92,3.96,3.83,3.85,-0.05,231426.33,89900.823,7.4212,0.8554,,0.0,0.0
2018-03-31,000510.SZ,6.58,6.64,6.53,6.61,0.05,29876.0,19725.514,0.6284,0.8325,50.6591,-13.986,0.0
2018-03-31,000513.SZ,69.2,73.12,69.01,72.6,3.36,76378.38,547734.751,0.4073,2.6008,9.0692,23.5294,0.5298
2018-03-31,000514.SZ,6.65,6.77,6.6,6.62,-0.01,51742.07,34363.19,0.8096,3.6195,69.1336,-70.9845,0.3021
2018-03-31,000517.SZ,4.35,4.35,4.2,4.22,-0.14,680447.28,289151.638,2.8343,1.7018,24.8011,-111.7701,0.0
2018-03-31,000518.SZ,6.14,6.24,6.12,6.14,0.03,35077.8,21642.798,0.3541,3.1793,228.0065,-66.3462,0.0
2018-03-31,000519.SZ,9.07,9.24,8.9,9.03,-0.04,317140.13,287899.625,0.2625,3.5971,107.6636,587.0968,0.0
2018-03-31,000520.SZ,3.3,3.38,3.3,3.33,0.03,137211.96,45644.345,0.6207,2.67,71.4785,238.0952,0.0
2018-03-31,000521.SZ,4.29,4.44,4.24,4.35,0.07,60772.54,26129.523,2.1954,1.2805,139.9308,-8.1772,1.3793
2018-03-31,000523.SZ,7.7,7.78,7.62,7.72,0.04,30908.83,23825.871,2.0223,1.2812,97.217,100.0,0.2591
2018-03-31,000524.SZ,9.77,9.98,9.72,9.91,0.13,14589.15,14413.083,0.6672,1.1228,46.5474,-9.5238,0.0
2018-03-31,000525.SZ,21.89,21.9,21.59,21.82,-0.01,36812.23,80125.733,1.2333,0.9934,18.0473,30.5035,1.3749
2018-03-31,000528.SZ,8.55,8.96,8.55,8.9,0.4,424427.08,374877.535,1.5068,1.3778,31.0423,143.5194,1.1236
2018-03-31,000529.SZ,6.3,6.39,6.3,6.35,0.03,29852.21,18909.114,0.3614,2.6549,29.5729,0.0,0.7087
2018-03-31,000530.SZ,5.19,5.29,5.12,5.24,0.09,136480.29,71167.623,0.5527,1.3069,23.3331,-40.0,1.3644
2018-03-31,000531.SZ,6.98,6.98,6.9,6.94,0.02,8353.85,5786.759,1.3046,0.6348,16.3943,-91.1602,3.6023
2018-03-31,000532.SZ,14.45,14.64,14.13,14.46,0.11,239444.69,345185.281,1.8533,0.4975,130.0382,18.0952,0.4149
2018-03-31,000536.SZ,4.02,4.06,4.02,4.06,0.05,71300.08,28815.086,0.795,1.2819,54.785,-357.0,4.0025
2018-03-31,000537.SZ,12.95,13.46,12.71,13.08,0.09,156629.53,204276.08,5.9192,1.3867,11.2174,525.0,0.1263
2018-03-31,000538.SZ,99.6,100.48,98.71,99.0,-0.65,30928.86,307011.761,0.5093,3.4093,32.574,10.0,0.8081
2018-03-31,000539.SZ,4.51,4.52,4.49,4.51,0.01,17181.6,7745.082,1.3992,0.6006,31.8614,104.5455,1.7738
2018-03-31,000541.SZ,8.67,8.73,8.58,8.66,0.03,74923.54,64802.777,0.1929,4.1345,14.8812,-19.4268,4.8499
2018-03-31,000543.SZ,4.84,4.86,4.75,4.83,-0.01,152587.31,73337.482,0.959,0.4903,65.4853,350.0,1.0352
2018-03-31,000544.SZ,13.81,13.83,13.65,13.74,0.02,27768.07,38066.357,0.2429,2.546,28.1153,-11.1111,0.3639
2018-03-31,000545.SZ,4.34,4.37,4.34,4.36,0.03,60552.11,26374.048,0.3413,2.0529,21.1168,-38.8889,0.6881
2018-03-31,000546.SZ,15.68,15.7,15.34,15.53,-0.11,27751.53,43029.196,1.0325,0.9886,32.8036,112.6959,2.6816
2018-03-31,000547.SZ,10.32,10.93,9.94,10.65,0.02,521207.74,538849.153,0.2918,2.5426,55.5787,50.0,0.5164
2018-03-31,000548.SZ,6.25,6.28,6.23,6.27,0.03,24403.39,15267.86,0.2618,2.2123,22.8246,20.0,0.7974
2018-03-31,000550.SZ,15.0,15.14,14.9,14.92,-0.14,43717.02,65516.379,1.1193,1.2453,18.6401,-30.7692,4.0885
2018-03-31,000551.SZ,7.37,7.37,7.25,7.37,0.03,41968.21,30737.2,0.9513,1.4215,44.3854,25.0,0.0
2018-03-31,000552.SZ,3.49,3.5,3.45,3.48,0.0,87241.66,30317.467,0.3928,1.9318,14.4124,60.1179,0.5747
2018-03-31,000553.SZ,13.94,14.26,13.94,14.23,0.29,54879.78,77793.262,0.9625,2.1849,22.5208,154.908,0.0
2018-03-31,000554.SZ,7.26,7.26,7.16,7.18,-0.03,56538.01,40717.225,0.2989,0.8378,1165.0517,33.3333,0.0
2018-03-31,000555.SZ,16.19,16.96,15.91,16.55,0.73,531977.46,872428.943,0.9133,1.4466,52.6853,59.375,0.1571
2018-03-31,000557.SZ,4.58,4.62,4.54,4.55,-0.03,51563.36,23551.192,0.2374,1.0089,76.2759,68.1818,0.0
2018-03-31,000558.SZ,4.44,4.48,4.41,4.45,0.05,98982.31,43939.307,0.8271,1.2641,328.9131,-22.6415,0.0
2018-03-31,000559.SZ,8.44,8.97,8.44,8.71,0.33,166039.6,145434.04,1.0836,1.388,27.2033,5.8824,0.9568
2018-03-31,000560.SZ,7.94,7.94,7.7,7.76,-0.11,48534.07,37779.782,0.7345,1.5049,220.3673,572.5806,0.1165
2018-03-31,000561.SZ,7.45,7.67,7.41,7.62,0.17,52772.05,39931.341,1.0057,1.7202,192.9502,0.0,0.0
2018-03-31,000563.SZ,3.96,3.98,3.94,3.95,-0.02,97046.28,38350.294,0.1743,,32.0425,3.6649,0.5063
