date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2013-06-30,000001.SZ,9.5,10.14,9.3,9.97,0.37,926643.94,909148.1379,18.958,,6.0259,12.1951,0.6269
2013-06-30,000002.SZ,9.15,10.0,9.15,9.85,0.76,2349092.85,2292843.896,3.9082,1.3154,8.4911,20.5882,1.3182
2013-06-30,000004.SZ,9.53,10.0,9.26,10.0,0.31,15827.76,15441.2686,0.3106,3.0164,299.4605,106.383,0.0
2013-06-30,000005.SZ,2.26,2.35,2.22,2.28,0.0,76109.83,17539.4512,0.7829,0.3961,83.3479,18.0,0.0
2013-06-30,000006.SZ,4.2,4.42,4.19,4.26,0.04,123680.93,53505.3778,1.7661,2.0058,9.5893,2.4053,0.6879
2013-06-30,000007.SZ,13.02,13.43,13.02,13.25,0.35,35851.15,47535.3949,1.701,1.0604,,-85.1449,
2013-06-30,000008.SZ,8.03,8.43,7.95,8.22,0.08,48319.39,39735.6144,0.1067,3.0118,57.893,-82.0513,0.0
2013-06-30,000009.SZ,10.83,11.25,10.47,11.0,0.02,307515.38,334440.422,1.7966,1.3743,78.4971,-40.4762,0.0
2013-06-30,000011.SZ,7.75,8.18,7.6,7.93,0.33,143804.34,114146.5071,1.0337,1.7755,7.7947,258.2729,0.0
2013-06-30,000012.SZ,9.35,9.79,9.02,9.27,-0.16,342408.0,321923.2206,1.0987,0.3503,73.6605,41.6667,1.9417
2013-06-30,000014.SZ,8.55,8.75,8.15,8.4,0.2,204709.62,173714.5069,2.1314,1.7814,58.7906,34.7092,0.2381
2013-06-30,000016.SZ,2.92,3.14,2.87,3.02,0.1,95774.05,28739.7467,2.5392,1.1184,73.1573,254.7368,0.3311
2013-06-30,000019.SZ,7.11,7.31,6.96,7.1,-0.1,16616.15,11815.7391,0.4023,1.9433,22.4664,-106.6911,0.0
2013-06-30,000020.SZ,5.4,5.55,5.35,5.38,-0.08,9412.44,5120.3538,1.5934,1.5329,,-69.163,
2013-06-30,000021.SZ,4.32,4.51,4.26,4.45,0.1,168129.29,74076.6517,1.84,1.1943,72.9918,32.3353,2.2472
2013-06-30,000023.SZ,6.28,6.38,6.15,6.19,-0.11,11950.03,7475.7456,1.8376,1.3516,254.111,200.4392,0.4847
2013-06-30,000025.SZ,5.96,6.0,5.69,5.76,-0.23,11710.33,6836.4057,2.3687,0.4979,91.3135,143.5897,0.0
2013-06-30,000026.SZ,6.55,6.72,6.36,6.48,-0.03,24609.82,16123.4925,1.1809,1.8492,22.0209,6.0241,1.5432
2013-06-30,000027.SZ,5.12,5.22,5.03,5.03,-0.1,163619.15,83591.5371,0.7892,0.824,13.7044,13.6385,1.9881
2013-06-30,000028.SZ,28.0,28.88,27.1,27.92,-0.17,12864.01,36210.851,3.9247,1.123,16.1671,8.6435,0.4656
2013-06-30,000029.SZ,3.23,3.4,3.17,3.29,0.06,46219.04,15304.3645,1.7695,1.826,37.7008,-67.4242,0.0
2013-06-30,000030.SZ,5.58,5.75,5.45,5.57,-0.07,21317.73,11926.6112,0.6993,1.3755,53.7324,4.1667,0.0
2013-06-30,000031.SZ,3.53,3.78,3.51,3.65,0.14,139253.18,50931.3997,3.7202,1.4747,12.6647,100.0,0.8219
2013-06-30,000032.SZ,7.0,7.3,7.0,7.14,-0.05,19542.96,13959.0778,0.4635,2.1306,8.2923,280.0,0.0
2013-06-30,000036.SZ,2.89,2.96,2.8,2.83,-0.05,220056.05,63567.6012,0.7504,3.4394,131.2374,-94.4904,0.0
2013-06-30,000037.SZ,3.7,3.75,3.62,3.64,-0.1,8347.22,3073.6242,2.4598,0.8708,,5.5556,
2013-06-30,000039.SZ,10.2,10.55,10.12,10.33,0.26,120187.61,124251.7621,2.0091,1.2962,15.4231,-40.8896,4.453
2013-06-30,000040.SZ,4.14,4.3,4.06,4.15,0.02,33565.75,14110.6716,1.7542,1.7862,11.244,-44.4444,0.7229
2013-06-30,000042.SZ,25.29,26.62,25.05,25.87,0.32,7835.38,20440.7022,1.8147,1.8836,16.9731,-9.2462,1.5462
2013-06-30,000045.SZ,6.61,6.84,6.47,6.68,0.06,15896.13,10674.0314,0.2429,5.2802,,83.3333,
2013-06-30,000048.SZ,7.13,7.48,7.13,7.26,0.01,25738.45,18891.1481,1.5458,0.8254,110.3059,812.0,0.0
2013-06-30,000049.SZ,59.9,61.39,57.75,60.0,-0.29,23346.82,138131.944,1.7382,1.373,54.3064,48.6309,1.0833
2013-06-30,000050.SZ,12.0,12.38,11.4,11.73,-0.59,232424.28,274367.9739,1.4927,0.9073,106.7456,94.7368,0.0
2013-06-30,000055.SZ,5.35,5.45,5.22,5.3,0.0,53791.88,28703.1546,1.1161,1.23,148.5806,150.0,0.0
2013-06-30,000058.SZ,3.6,3.66,3.54,3.56,-0.02,25887.61,9306.2435,0.2668,2.4557,56.485,25.5583,0.0
2013-06-30,000059.SZ,4.52,4.62,4.42,4.53,0.02,55646.38,25207.6432,3.2781,0.6382,,-319.2547,2.2075
2013-06-30,000060.SZ,6.5,6.73,6.22,6.62,0.09,127140.25,83400.762,1.0399,0.8788,31.7185,-40.0,1.0876
2013-06-30,000061.SZ,5.99,6.19,5.74,6.01,0.02,280595.93,167780.6863,0.889,0.6486,673.7276,-66.0091,0.7535
2013-06-30,000062.SZ,5.28,5.42,5.1,5.3,-0.03,13960.67,7408.3734,2.1375,1.3534,12.5703,148.8889,0.0
