date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2009-09-30,000001.SZ,19.88,20.22,19.84,20.01,0.27,182522.47,365527.7769,28.0367,,79.5044,7.3394,0.1288
2009-09-30,000002.SZ,10.39,10.57,10.35,10.42,0.08,703848.21,734913.4966,2.0569,1.9692,25.4798,29.9517,0.5998
2009-09-30,000004.SZ,7.65,8.06,7.65,8.06,0.38,9240.66,7369.1273,1.2168,1.2574,,34.0314,0.0
2009-09-30,000005.SZ,4.03,4.1,4.01,4.08,0.12,110534.81,44862.4162,0.7963,0.383,1310.6571,-230.0,0.0
2009-09-30,000006.SZ,9.73,9.97,9.68,9.79,0.15,50396.31,49576.0095,2.8755,3.3404,215.0356,-26.2931,0.5107
2009-09-30,000007.SZ,6.28,6.56,6.28,6.55,0.29,25005.97,16207.9913,,0.4447,,272.4337,0.0
2009-09-30,000008.SZ,7.67,7.83,7.67,7.74,0.09,4832.08,3753.5077,0.0738,5.9553,3197.4291,-127.907,0.0
2009-09-30,000009.SZ,10.15,10.45,10.15,10.27,0.17,81798.82,84295.19,1.5381,1.9021,54.4175,2.3121,0.0
2009-09-30,000010.SZ,8.25,8.42,8.15,8.25,0.05,15294.48,12671.4047,1.989,1.2498,52.604,-44.4444,0.0
2009-09-30,000011.SZ,12.28,12.81,12.28,12.81,0.61,70300.08,88725.9864,2.5141,1.3877,58.2021,1350.0,0.0
2009-09-30,000012.SZ,14.6,14.68,14.41,14.46,0.02,47029.14,68281.7276,1.0308,0.3452,65.2032,4.4444,0.9895
2009-09-30,000014.SZ,13.5,13.79,13.37,13.4,0.09,8585.5,11576.0747,2.5156,1.5974,26.5438,253.7946,0.1244
2009-09-30,000016.SZ,4.27,4.32,4.25,4.27,0.03,58605.87,25065.8199,2.1752,1.2743,19.2238,-43.2415,0.0
2009-09-30,000019.SZ,6.9,6.99,6.85,6.89,0.09,10601.5,7339.6159,0.5037,1.2677,335.319,-67.8337,0.0
2009-09-30,000020.SZ,6.5,6.55,6.4,6.41,-0.01,16429.31,10612.3524,1.6959,2.1284,125.7794,800.0,0.0
2009-09-30,000023.SZ,7.35,7.68,7.35,7.46,-0.09,13718.05,10373.8473,3.0728,0.9311,62.2468,119.3548,1.557
2009-09-30,000025.SZ,7.36,7.53,7.33,7.39,0.09,6870.85,5101.0817,2.1862,0.5901,154.3423,185.7143,0.0
2009-09-30,000026.SZ,7.82,8.23,7.77,8.01,0.28,23854.13,19114.3657,1.1001,1.4766,37.4888,-12.3288,1.2484
2009-09-30,000027.SZ,10.9,11.15,10.9,11.06,0.25,52633.72,58122.9934,0.9393,0.8629,15.4034,92.6829,3.255
2009-09-30,000028.SZ,22.4,22.79,22.22,22.3,-0.1,10044.34,22601.9497,4.9925,1.0495,36.3328,17.907,0.0
2009-09-30,000029.SZ,4.84,4.94,4.8,4.86,0.07,29439.39,14436.6545,1.8275,1.5932,380.4372,-33.9286,0.0
2009-09-30,000030.SZ,6.08,6.46,6.08,6.38,0.23,19382.39,12290.3652,,0.032,,185.7143,
2009-09-30,000031.SZ,11.19,11.29,10.98,11.06,0.16,175040.69,195305.1883,1.6003,1.8456,538.0584,16.6667,0.226
2009-09-30,000032.SZ,6.6,6.77,6.58,6.61,-0.04,29484.54,19719.1812,0.6947,1.7361,67.7486,-74.1935,1.5129
2009-09-30,000034.SZ,7.38,7.66,7.16,7.4,0.02,33765.61,25079.2453,,0.1361,,98.5714,0.0
2009-09-30,000035.SZ,4.9,5.02,4.88,4.94,0.05,11164.54,5548.4502,,0.0512,,-112.8571,0.0
2009-09-30,000036.SZ,4.56,4.63,4.49,4.57,0.05,76534.63,35026.951,0.7152,2.9448,,193.1277,0.0
2009-09-30,000037.SZ,5.2,5.24,5.14,5.15,0.03,14626.3,7574.3112,1.4285,0.8034,74.8682,506.5217,0.5296
2009-09-30,000039.SZ,9.96,10.05,9.78,9.83,-0.07,105755.18,104704.7315,1.1607,1.3901,21.6842,-54.6875,5.0865
2009-09-30,000040.SZ,5.6,5.77,5.59,5.66,0.1,28088.9,15946.9915,1.9796,1.3679,,64.7059,0.0
2009-09-30,000042.SZ,16.99,17.4,16.98,17.11,0.35,25303.03,43489.2214,2.2524,2.1025,22.6141,373.1089,1.1689
2009-09-30,000048.SZ,3.63,3.74,3.63,3.7,0.03,22464.48,8333.1767,,0.6048,36.3035,-141.0169,0.0
2009-09-30,000049.SZ,8.37,8.65,8.3,8.55,0.22,23429.01,19963.4753,2.9322,1.0057,,-1084.1216,
2009-09-30,000050.SZ,5.1,5.55,4.97,5.33,0.1,291271.43,152088.1953,1.9751,1.2084,,-301.9231,1.2508
