date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2008-03-31,000001.SZ,27.95,29.04,27.71,28.2,-0.84,216670.78,615586.1901,28.1619,,24.4062,69.0,0.0196
2008-03-31,000002.SZ,25.7,26.29,25.31,25.6,-1.06,871601.69,2252391.9878,1.9893,1.9204,36.316,12.9,0.3701
2008-03-31,000004.SZ,8.48,8.48,8.19,8.19,-0.43,6438.73,5312.0311,0.7476,1.5973,6526.8445,-1116.67,0.0
2008-03-31,000005.SZ,6.96,7.14,6.79,6.86,-0.29,44690.5,31138.803,0.9597,0.343,87.2142,-95.0,0.0
2008-03-31,000006.SZ,24.45,25.49,23.91,24.47,0.0,41227.4,102255.6418,1.8189,3.4114,24.077,1720.0,1.4303
2008-03-31,000007.SZ,8.13,8.13,7.77,7.77,-0.41,31822.71,24949.4163,,0.4293,,1.7143,0.0
2008-03-31,000008.SZ,8.85,8.9,8.41,8.41,-0.44,2513.14,2150.2278,0.0664,8.5006,368.2142,-65.0,0.0
2008-03-31,000011.SZ,8.39,8.47,8.19,8.24,-0.37,4012.46,3326.2934,2.3423,1.4515,,-15.58,0.0
2008-03-31,000012.SZ,18.6,19.1,17.8,18.04,-1.26,33131.15,60852.3278,0.9459,0.5696,49.6677,240.0,1.9125
2008-03-31,000014.SZ,14.8,14.95,14.31,14.68,-0.07,5147.24,7554.355,2.3013,3.4457,,-262.45,0.0409
2008-03-31,000016.SZ,8.2,8.4,7.98,8.0,-0.31,29933.1,24287.8553,1.2692,1.4674,43.8061,79.36,1.25
2008-03-31,000019.SZ,13.37,13.8,12.9,13.01,-1.04,5590.0,7447.8788,0.2927,1.3783,54.1727,-20.0,0.0
2008-03-31,000020.SZ,5.88,5.98,5.71,5.75,-0.26,8038.69,4662.3629,0.4942,1.0478,,1121.43,0.0
2008-03-31,000021.SZ,13.44,13.68,13.26,13.26,-0.54,20825.91,27999.7738,0.442,2.3468,18.7909,-81.34,3.0166
2008-03-31,000023.SZ,9.28,9.32,9.06,9.19,-0.31,7832.01,7196.7043,1.6906,0.8949,63.2336,-135.71,0.1088
2008-03-31,000025.SZ,8.9,8.99,8.6,8.63,-0.58,7742.79,6770.1935,3.1318,0.5912,,-49.06,0.0
2008-03-31,000026.SZ,14.81,15.5,14.42,15.2,-0.4,6694.81,10055.2001,0.6793,2.0286,66.8787,20.0,0.0
2008-03-31,000027.SZ,13.4,14.37,13.1,14.24,0.44,125096.08,175686.1372,1.0104,0.9926,35.252,-45.45,1.3419
2008-03-31,000028.SZ,18.29,18.29,17.08,17.1,-1.4,5945.7,10469.1404,4.6291,1.0542,39.4459,44.44,0.5263
2008-03-31,000029.SZ,6.98,7.08,6.76,6.8,-0.29,20762.51,14281.3254,0.9447,1.7968,293.0286,0.0,0.0
2008-03-31,000031.SZ,23.0,24.97,22.71,23.69,-0.01,107128.9,256917.6954,0.7155,2.1125,61.3154,100.0,0.0
2008-03-31,000032.SZ,10.55,10.83,10.38,10.42,-0.45,6383.84,6753.0638,0.81,1.6018,42.6572,422.13,1.4395
2008-03-31,000035.SZ,5.68,5.68,5.68,5.68,0.27,685.12,389.1482,,0.0227,32.5887,10433.3333,0.0
2008-03-31,000036.SZ,5.4,5.5,5.3,5.34,-0.26,44786.6,24071.9243,4.5211,0.7495,770.6792,-400.0,0.0
2008-03-31,000037.SZ,8.34,8.34,7.74,7.75,-0.67,14292.86,11453.5418,2.218,0.518,28.2869,3877.78,0.0
2008-03-31,000039.SZ,19.49,19.68,19.01,19.29,-0.63,55655.81,107148.8999,1.5573,1.4504,20.4353,-29.9,1.8576
2008-03-31,000040.SZ,7.25,7.36,7.08,7.11,-0.31,20165.94,14473.1646,1.1599,1.3563,31.2615,-300.0,0.0
2008-03-31,000042.SZ,22.08,23.12,21.71,22.56,-0.02,10767.42,24264.4454,2.0981,1.5437,28.6669,-35.4,0.7979
2008-03-31,000045.SZ,7.98,8.01,7.5,7.8,-0.27,3301.57,2590.3994,0.5399,1.0579,235.5508,200.0,0.0
2008-03-31,000048.SZ,4.86,4.97,4.84,4.87,-0.12,14994.4,7337.2168,,0.4385,,175.0,0.0
2008-03-31,000049.SZ,11.67,11.67,11.21,11.21,-0.58,4970.76,5665.9494,1.8421,1.1493,193.9064,143.85,0.8921
2008-03-31,000050.SZ,10.65,10.9,10.28,10.31,-0.89,21582.96,22779.2087,1.2257,2.4529,45.7064,-40.0,1.6819
2008-03-31,000055.SZ,7.98,8.24,7.81,7.98,-0.38,27388.58,21858.3047,0.988,1.3784,111.2016,100.0,0.0
2008-03-31,000056.SZ,8.5,8.5,8.0,8.1,-0.58,7502.52,6164.7555,4.1468,1.723,,96.2759,0.0
2008-03-31,000058.SZ,5.59,5.59,5.38,5.38,-0.28,22950.13,12442.0729,0.2127,1.7736,68.3539,135.0,0.0
2008-03-31,000059.SZ,9.67,9.8,9.48,9.73,-0.21,33819.12,32646.0613,0.5515,2.257,56.1297,-22.86,0.6578
2008-03-31,000060.SZ,31.3,32.0,30.8,30.86,-1.18,43615.49,136097.6153,1.0341,1.3189,18.7352,-9.52,2.0032
2008-03-31,000061.SZ,23.05,24.25,22.0,23.4,-0.15,39353.15,92608.3843,1.2036,0.6416,53.1515,266.67,0.0
2008-03-31,000062.SZ,10.6,10.7,10.02,10.13,-0.93,30152.77,31166.3357,0.5141,1.2394,26.8831,-400.0,0.4936
2008-03-31,000063.SZ,60.0,62.5,58.2,58.88,-1.13,17313.41,104349.4288,2.0188,1.7279,45.1194,96.88,0.2548
2008-03-31,000065.SZ,13.99,14.2,13.08,13.33,-0.41,39741.16,54096.8753,2.8769,1.7542,,-240.0,0.4501
2008-03-31,000066.SZ,9.6,9.86,9.4,9.42,-0.57,19159.28,18384.8666,0.9673,0.7923,47.6396,-83.33,1.0616
2008-03-31,000068.SZ,5.5,5.65,5.3,5.34,-0.36,56430.9,30876.6686,0.8188,1.1336,,105.6364,0.3283
2008-03-31,000069.SZ,40.61,41.94,40.61,40.79,0.44,76282.37,315095.4607,1.2783,0.4464,71.2409,-21.74,0.4365
2008-03-31,000070.SZ,8.42,8.7,8.2,8.38,-0.18,8161.73,6903.5852,0.703,2.4677,372.2526,151.97,0.0
2008-03-31,000078.SZ,7.55,7.6,7.21,7.25,-0.52,58624.81,43459.4194,2.4357,1.0301,72.169,18.18,0.0
2008-03-31,000088.SZ,11.45,11.53,11.03,11.03,-0.67,40336.91,45303.9349,0.0432,11.937,21.0485,-16.38,2.7199
2008-03-31,000089.SZ,8.72,8.85,8.58,8.65,-0.35,46246.29,40272.0372,0.0839,4.2559,32.6613,16.87,1.5755
2008-03-31,000090.SZ,16.17,16.39,15.8,16.28,-0.24,12095.24,19492.318,1.1446,1.4129,28.6447,200.0,0.9214
