date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2020-06-30,000001.SZ,12.83,12.88,12.72,12.8,0.0,937940.22,1199181.601,10.8915,,8.4785,-22.3529,1.0023
2020-06-30,000002.SZ,26.1,26.25,25.88,26.14,0.22,714383.68,1861472.337,5.2014,1.1472,7.7867,4.717,3.9981
2020-06-30,000004.SZ,29.5,30.3,29.5,29.84,0.28,43993.81,131265.125,0.0509,6.8754,3146.4143,168.4211,0.0
2020-06-30,000005.SZ,2.6,2.63,2.6,2.63,0.04,37964.02,9933.92,0.737,1.2622,16.2376,-151.7007,0.0
2020-06-30,000006.SZ,6.53,6.86,6.47,6.81,0.22,570091.73,378398.624,1.0888,2.7545,11.2358,6.9011,2.8634
2020-06-30,000007.SZ,8.81,8.99,8.71,8.73,-0.08,47195.51,41518.937,1.7043,8.174,,-628.8136,0.0
2020-06-30,000008.SZ,2.93,2.95,2.9,2.94,0.03,160795.29,47038.227,0.6347,1.4137,26.0012,-581.9328,0.3379
2020-06-30,000009.SZ,8.2,8.64,8.1,8.51,0.43,1082610.81,916629.796,1.7207,1.4847,79.746,-1.8692,0.1958
2020-06-30,000010.SZ,3.81,3.85,3.79,3.8,-0.03,13018.04,4970.071,4.8299,1.0216,97.6535,-13.6,0.0
2020-06-30,000011.SZ,15.5,16.2,15.08,16.0,0.87,255849.93,399807.438,2.3884,2.4161,10.6975,35.9709,1.875
2020-06-30,000012.SZ,5.0,5.05,4.92,5.02,0.03,354022.01,176732.769,0.9264,0.9734,29.9016,8.3333,0.9228
2020-06-30,000014.SZ,10.8,11.22,10.69,10.82,0.13,82865.91,89981.098,1.0038,2.2077,61.2825,713.2275,0.61
2020-06-30,000016.SZ,6.77,6.81,6.69,6.76,0.04,362820.0,245049.538,3.3792,1.1665,,-73.1741,1.4793
2020-06-30,000017.SZ,2.3,2.33,2.29,2.3,0.0,26478.45,6119.121,2.8032,1.2526,,464.2857,0.0
2020-06-30,000019.SZ,7.86,8.05,7.72,8.04,0.13,182888.5,143746.286,0.5268,2.95,28.4978,3.6869,1.2438
2020-06-30,000020.SZ,11.0,11.47,10.62,11.47,1.04,127667.66,142152.967,0.8359,1.5275,676.486,23.0769,0.0
2020-06-30,000021.SZ,22.22,22.53,21.28,21.83,-1.14,990586.49,2157162.785,1.8533,1.0247,97.3763,26.725,0.4581
2020-06-30,000023.SZ,15.84,16.2,15.56,16.18,0.59,24502.74,39091.429,3.3169,1.1141,91.999,-144.9599,0.3708
2020-06-30,000025.SZ,18.03,18.48,17.99,18.33,0.31,65942.13,120320.137,0.1725,2.6153,38.1961,-42.8296,0.0
2020-06-30,000026.SZ,8.78,8.96,8.76,8.93,0.16,33727.0,29849.71,0.4602,2.3014,27.5921,-36.3343,2.2492
2020-06-30,000027.SZ,4.67,4.68,4.62,4.64,0.02,106337.04,49440.562,1.9314,0.8604,14.306,175.2074,0.898
2020-06-30,000028.SZ,45.09,45.87,44.7,45.01,-0.14,62575.88,283377.063,1.3517,1.4924,15.7958,-1.3158,0.8887
2020-06-30,000030.SZ,6.16,6.45,6.03,6.39,0.24,216223.55,134932.972,0.7003,1.5411,14.3497,6.8803,2.306
2020-06-30,000031.SZ,5.03,5.1,5.02,5.09,0.08,50183.03,25413.217,3.6575,1.6497,15.9142,-72.9167,1.9794
2020-06-30,000032.SZ,20.69,22.49,20.5,21.75,0.76,114064.82,244816.344,0.3804,2.8883,72.243,-29.9213,0.3678
2020-06-30,000034.SZ,24.2,24.58,24.0,24.34,0.18,233972.2,569115.503,5.5282,1.0206,23.2945,-38.4376,1.0323
2020-06-30,000035.SZ,5.07,5.1,5.06,5.1,0.03,83959.02,42691.078,3.0361,0.8934,17.3653,24.9467,0.0
2020-06-30,000036.SZ,4.25,4.4,4.24,4.4,0.19,182331.87,79208.715,1.1844,2.1389,7.6256,-3.2258,10.4895
2020-06-30,000037.SZ,12.49,12.88,12.43,12.59,0.11,24098.64,30401.959,0.4727,2.2595,193.3393,325.0,0.0
2020-06-30,000039.SZ,7.27,7.28,7.17,7.23,0.03,56524.53,40832.94,2.1554,1.2821,52.3684,-151.9778,6.3246
2020-06-30,000040.SZ,2.92,2.96,2.92,2.94,0.02,165725.34,48600.956,1.2872,1.3715,,-404.8387,2.551
2020-06-30,000042.SZ,10.02,10.11,9.95,10.06,0.04,7609.28,7625.104,4.6878,1.6566,13.9211,-23.1579,0.994
2020-06-30,000045.SZ,7.59,8.18,7.43,7.97,0.45,173331.39,135133.105,0.1634,4.7374,1169.5672,-90.8497,0.0
2020-06-30,000048.SZ,24.65,24.97,24.3,24.52,-0.13,11408.71,27997.751,2.4494,1.2142,9.405,-7.744,
2020-06-30,000049.SZ,48.53,49.41,48.53,49.01,0.63,41099.25,201267.43,1.818,1.4704,21.0881,1.0725,0.5053
2020-06-30,000050.SZ,15.24,15.53,15.09,15.36,0.28,288693.57,442739.194,1.5524,0.8823,37.3969,15.6906,0.4557
2020-06-30,000055.SZ,4.35,4.38,4.32,4.37,0.05,83334.05,36187.195,1.1974,1.1929,12.7655,18.1818,4.5767
2020-06-30,000056.SZ,3.77,4.07,3.74,3.96,0.15,183959.46,71690.822,1.2263,0.681,730.9591,-86.25,0.2522
2020-06-30,000058.SZ,7.5,7.99,7.42,7.86,0.36,389479.34,299758.08,1.2994,2.0872,1479.9647,-29.0801,0.4453
2020-06-30,000059.SZ,4.53,4.54,4.49,4.52,0.01,67912.73,30677.752,1.3313,1.7332,,-211.636,5.531
2020-06-30,000060.SZ,3.72,3.75,3.71,3.72,0.01,122567.31,45715.256,0.827,1.063,18.0952,-23.0769,2.1505
2020-06-30,000061.SZ,7.38,7.43,7.31,7.41,0.05,146227.49,107651.499,1.6628,0.4873,40.9249,107.7778,0.135
2020-06-30,000062.SZ,14.53,14.77,14.38,14.54,0.03,64676.48,93941.237,0.8363,1.5728,24.3326,-17.5985,1.1858
2020-06-30,000063.SZ,39.6,40.68,39.6,40.13,0.93,975998.23,3919900.908,2.7363,1.3617,36.5463,14.2857,0.0
2020-06-30,000065.SZ,7.32,7.36,7.28,7.31,-0.01,26525.74,19442.746,1.9808,1.4343,7.7813,-25.5319,1.0944
2020-06-30,000066.SZ,12.8,13.27,12.79,13.2,0.46,579722.5,761674.168,2.0459,1.6792,49.4652,-260.9375,0.3798
2020-06-30,000068.SZ,3.38,3.51,3.38,3.5,0.09,263979.52,91168.183,2.979,1.3767,431.5645,-8.6957,0.0
2020-06-30,000069.SZ,6.08,6.08,6.01,6.06,0.02,359352.97,217240.862,3.3774,1.5846,4.1491,-23.9124,4.9514
2020-06-30,000070.SZ,9.58,9.85,9.53,9.72,0.17,138816.78,135136.518,1.44,1.3026,36.0451,-156.8027,0.3555
2020-06-30,000078.SZ,4.2,4.22,4.12,4.19,-0.01,345210.3,144371.072,3.9721,1.0712,61.5579,-37.9679,0.4773
2020-06-30,000088.SZ,5.71,5.93,5.67,5.92,0.19,365147.15,211712.966,0.3478,1.2383,35.793,3.836,0.4561
2020-06-30,000089.SZ,7.62,7.68,7.61,7.66,0.07,79099.07,60475.694,0.1838,1.253,52.4334,-149.1672,1.0648
2020-06-30,000090.SZ,6.89,7.01,6.84,6.91,0.02,302816.64,209145.601,2.9345,1.6735,5.9911,541.2183,2.783
2020-06-30,000096.SZ,10.99,10.99,10.83,10.89,-0.01,12700.58,13849.925,0.0698,12.2963,49.4037,-28.5714,0.1837
2020-06-30,000099.SZ,6.78,6.94,6.75,6.91,0.18,69804.84,47991.847,0.6615,2.2286,19.6961,-21.6956,0.3618
2020-06-30,000100.SZ,6.16,6.24,6.11,6.2,0.04,3103871.95,1913363.255,1.8483,1.1278,37.3314,-40.5991,1.5941
2020-06-30,000151.SZ,8.62,8.75,8.59,8.66,0.06,34468.25,29943.254,1.3506,1.3632,167.2211,159.1579,2.3095
2020-06-30,000153.SZ,7.71,7.81,7.64,7.72,0.02,91354.99,70727.418,1.5487,0.8769,28.0974,2.0971,1.2953
2020-06-30,000155.SZ,4.93,5.0,4.8,4.93,0.02,288277.06,141329.224,0.6898,3.3043,32.9187,-16.6667,0.0
2020-06-30,000156.SZ,10.75,10.94,10.75,10.83,0.14,78896.28,85503.678,0.5179,2.4018,27.6808,-22.0333,2.0314
2020-06-30,000157.SZ,6.25,6.46,6.25,6.43,0.22,516544.67,329503.2,1.3956,1.8023,11.55,63.6364,3.6283
2020-06-30,000158.SZ,10.0,10.57,9.84,10.44,0.46,866470.57,893155.104,1.4058,1.2105,993.7154,-390.7609,0.0
2020-06-30,000159.SZ,4.72,4.73,4.7,4.73,0.05,43477.04,20494.628,0.2677,2.8428,,487.0293,0.6342
2020-06-30,000166.SZ,4.83,5.16,4.8,5.05,0.24,1864439.63,929413.691,4.1174,1.83,21.5767,14.29,0.9901
2020-06-30,000301.SZ,5.46,5.56,5.42,5.56,0.11,57749.76,31818.005,1.2602,0.842,14.9898,-90.0,1.7986
2020-06-30,000333.SZ,60.0,61.0,59.5,59.79,-0.16,261251.57,1577689.211,1.9784,1.3108,18.2996,-13.3621,2.0437
2020-06-30,000338.SZ,13.68,13.84,13.56,13.72,0.21,481251.95,658029.979,2.5239,1.1714,12.69,-11.9403,3.1341
2020-06-30,000400.SZ,13.19,13.24,13.13,13.2,0.1,109617.03,144643.943,0.7959,2.1215,30.2752,80.6684,0.3636
2020-06-30,000401.SZ,16.1,16.19,15.96,16.04,-0.02,304347.98,488013.812,1.1007,0.8416,9.1019,-35.3591,2.4938
2020-06-30,000402.SZ,6.55,6.66,6.55,6.64,0.09,50680.29,33544.343,3.3121,2.0885,6.6255,-77.1429,4.5181
2020-06-30,000403.SZ,74.77,75.22,73.7,74.13,0.33,28005.54,208198.451,0.9126,1.5748,126.2595,-18.9389,0.0
2020-06-30,000404.SZ,3.46,3.54,3.45,3.53,0.07,72283.93,25359.938,1.374,1.4469,95.5798,0.436,0.5666
2020-06-30,000407.SZ,3.22,3.25,3.2,3.21,-0.01,50664.82,16317.372,1.2422,0.719,23.8819,-8.2474,0.0
2020-06-30,000408.SZ,6.39,6.39,6.1,6.39,0.3,22377.0,14283.406,0.1393,2.2686,48.8293,-159.8823,0.0
2020-06-30,000409.SZ,4.09,4.09,4.03,4.04,0.03,19818.87,8021.816,1.0692,1.4927,,140.427,0.0
2020-06-30,000410.SZ,4.39,4.45,4.39,4.41,0.02,25695.08,11331.774,7.7922,1.0238,,88.587,0.0
2020-06-30,000411.SZ,12.03,12.69,11.83,12.4,0.67,151244.6,186588.614,2.6366,1.3315,20.0703,-31.9149,0.8737
2020-06-30,000413.SZ,2.66,2.68,2.65,2.67,0.01,399729.11,106641.877,1.181,1.3248,,-206.6667,2.6217
2020-06-30,000415.SZ,2.97,3.01,2.95,2.98,0.03,137150.16,40987.969,4.6106,1.4902,19.1702,-239.3358,0.0
2020-06-30,000416.SZ,4.85,5.14,4.79,5.02,0.21,230046.65,114609.337,0.0149,54.8706,95.373,-15.6425,0.5976
