date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2009-06-30,000001.SZ,22.0,22.2,21.61,21.82,0.22,412012.95,904244.0792,29.0892,,92.5779,4.2254,0.1181
2009-06-30,000002.SZ,12.9,13.01,12.7,12.75,-0.14,1109112.29,1426184.8341,1.9786,1.8967,34.3281,22.9947,0.4902
2009-06-30,000004.SZ,8.06,8.3,7.99,8.09,0.08,20607.22,16772.5581,1.022,1.3206,,42.3645,0.0
2009-06-30,000005.SZ,4.34,4.35,4.17,4.19,-0.14,279444.58,118382.8984,0.7561,0.3688,318.1829,-133.3333,0.0
2009-06-30,000006.SZ,13.0,13.2,12.7,13.2,0.21,132133.28,171155.374,2.8293,1.8853,,-53.9785,0.3788
2009-06-30,000007.SZ,5.68,5.68,5.47,5.5,-0.16,69495.43,38614.3279,,0.5171,,268.6275,0.0
2009-06-30,000008.SZ,8.8,8.85,8.54,8.59,-0.21,10344.77,8979.8671,0.0681,6.2554,1744.1229,-233.3333,0.0
2009-06-30,000009.SZ,12.12,12.3,11.85,11.86,-0.32,209192.0,252974.9173,1.9003,1.8135,69.4385,3.4483,0.0
2009-06-30,000010.SZ,9.33,9.34,8.86,8.95,-0.38,31655.28,28718.4817,1.8223,1.2742,70.2576,500.0,0.0
2009-06-30,000011.SZ,9.08,9.09,8.72,8.82,-0.31,25160.69,22301.6197,2.6585,1.3773,143.3381,3482.7586,0.0
2009-06-30,000012.SZ,16.16,16.19,15.6,15.67,-0.47,184426.62,291285.1075,1.1396,0.3581,67.3971,-40.0,0.9131
2009-06-30,000014.SZ,15.51,15.53,14.75,14.81,-0.58,37391.18,56466.3396,2.5182,1.6275,57.026,218.6223,0.1125
2009-06-30,000016.SZ,5.0,5.02,4.91,4.92,-0.04,139991.64,69417.8854,1.7103,1.3493,24.2785,-0.299,0.0
2009-06-30,000021.SZ,11.2,11.23,10.95,11.2,0.03,75767.26,83933.1939,0.3354,2.596,34.4134,-23.0668,3.5714
2009-06-30,000025.SZ,9.51,9.75,9.28,9.29,-0.48,46440.09,43894.1672,2.187,0.4201,7413.3549,192.8571,0.0
2009-06-30,000026.SZ,8.76,8.84,8.46,8.48,-0.28,27640.42,23821.6198,1.1113,1.3748,35.365,-29.2208,1.1792
2009-06-30,000027.SZ,11.49,11.55,11.1,11.16,-0.32,119322.17,134276.1781,0.952,0.8504,25.8676,113.6364,3.2258
2009-06-30,000028.SZ,18.66,19.0,18.48,18.9,0.3,16123.79,30373.3176,4.7035,1.0428,34.069,25.1825,0.0
2009-06-30,000029.SZ,5.33,5.33,5.16,5.17,-0.19,137080.98,71601.0807,0.802,2.1936,292.0088,-44.9275,0.0
2009-06-30,000030.SZ,5.28,5.28,5.05,5.1,-0.1,28406.39,14665.7151,,0.003,,-8.1019,
2009-06-30,000031.SZ,11.24,11.6,11.04,11.14,-0.1,427874.22,484038.899,1.6603,1.6795,211.1576,-103.5714,0.2244
2009-06-30,000032.SZ,7.92,7.95,7.71,7.8,-0.09,59537.03,46324.5948,0.5507,1.9025,68.6558,-75.8621,1.2821
2009-06-30,000034.SZ,5.55,5.68,5.38,5.4,-0.16,40441.01,22223.2707,,0.1461,,40.0,0.0
2009-06-30,000035.SZ,6.43,6.55,6.27,6.39,0.03,42282.06,27111.7355,,0.0519,,-115.5172,0.0
2009-06-30,000036.SZ,4.97,5.06,4.9,4.94,-0.02,167458.17,83228.1413,0.8335,2.5677,,444.1667,0.0
2009-06-30,000037.SZ,5.28,5.4,5.22,5.25,-0.06,30138.24,16046.8368,1.4816,0.7593,,102.0,0.5195
2009-06-30,000039.SZ,9.86,10.17,9.8,9.83,0.01,267751.5,267087.4247,1.1742,1.5275,18.4296,-19.4913,5.0865
2009-06-30,000042.SZ,18.1,18.4,17.79,18.39,0.29,28945.83,52649.6146,2.2466,2.3502,231.7729,550.0755,1.0875
2009-06-30,000045.SZ,9.34,9.52,9.25,9.26,-0.06,22394.76,21041.4447,0.3083,1.1751,47.7954,-35.7143,0.0
2009-06-30,000048.SZ,4.06,4.08,3.91,3.98,-0.07,58945.97,23463.6968,,0.6109,44.7725,-130.1786,0.0
2009-06-30,000049.SZ,10.53,10.53,10.0,10.19,-0.44,72006.99,73671.4565,2.1295,1.0546,,-988.4615,0.0
2009-06-30,000050.SZ,5.3,5.33,5.15,5.17,-0.13,66517.67,34715.8356,1.8533,1.1461,,-256.3636,1.2895
2009-06-30,000055.SZ,9.43,9.44,9.2,9.23,-0.21,55334.49,51361.2038,1.2033,1.0722,157.3936,40.0,0.0
2009-06-30,000056.SZ,8.88,8.9,8.72,8.85,-0.05,20274.56,17877.3635,8.2531,1.6406,,1459.375,0.0
2009-06-30,000058.SZ,5.75,5.95,5.13,5.19,-0.32,487584.26,270744.1007,0.1878,2.2626,,-608.4699,0.4817
2009-06-30,000059.SZ,8.56,8.64,8.44,8.44,-0.11,98590.47,84104.5408,1.8463,2.719,28.6569,-8.1413,0.3791
2009-06-30,000060.SZ,20.88,22.0,20.56,21.49,0.61,257859.18,553629.5238,1.1479,1.4056,164.6655,-83.0508,1.15
2009-06-30,000061.SZ,11.8,11.87,11.14,11.38,-0.35,164973.06,187278.3998,0.7636,1.0742,216.0847,-5.2632,0.4433
2009-06-30,000065.SZ,26.06,26.12,24.86,25.0,-0.4,9140.01,23092.9655,4.0306,1.125,83.0403,245.4545,0.0
2009-06-30,000066.SZ,11.18,11.22,10.6,10.67,-0.5,136845.12,147499.0193,1.2954,0.5852,260.476,125.0,0.1796
2009-06-30,000068.SZ,4.9,4.9,4.6,4.63,-0.22,212236.25,100066.4332,0.9935,1.0942,,-7077.4194,0.0
2009-06-30,000069.SZ,19.7,21.16,19.7,20.9,1.2,267614.51,550596.7849,1.1655,0.4369,54.0049,4.2169,0.5502
2009-06-30,000070.SZ,7.56,7.68,7.36,7.39,-0.2,39378.96,29607.3333,0.593,2.4708,45.8346,73.7589,0.0
2009-06-30,000078.SZ,8.91,9.76,8.8,9.76,0.89,1149380.13,1106394.059,2.9527,0.9142,486.5036,-38.0855,0.0
2009-06-30,000088.SZ,7.55,7.58,7.35,7.37,-0.18,118112.76,87917.227,0.085,11.6612,16.7121,-16.9475,3.2429
2009-06-30,000089.SZ,8.0,8.03,7.67,7.72,-0.28,114907.24,89730.3041,0.1223,3.3468,56.4032,276.009,1.7653
2009-06-30,000090.SZ,7.73,7.77,7.52,7.54,-0.19,131208.09,99994.8411,1.4894,1.5462,,45.9519,1.2378
2009-06-30,000096.SZ,6.93,7.28,6.86,6.91,0.09,166041.47,117236.4954,0.0835,5.641,29.4346,-29.4118,2.3155
2009-06-30,000099.SZ,7.19,7.44,7.19,7.35,0.16,178154.98,130775.8641,0.5836,2.6321,28.7079,190.3587,0.6803
2009-06-30,000100.SZ,3.88,3.88,3.82,3.83,-0.05,367237.24,141261.2283,2.2823,1.1963,168.0671,-77.4769,0.0
2009-06-30,000151.SZ,8.95,8.95,8.43,8.49,-0.36,63698.1,55124.6583,0.1666,3.1002,55.3456,-11.9454,1.649
2009-06-30,000153.SZ,5.98,6.2,5.96,6.11,0.13,112917.66,69242.2965,0.8532,1.1267,105.1045,53.3654,0.0
2009-06-30,000155.SZ,8.61,8.62,8.45,8.49,-0.1,56928.25,48477.6174,0.6139,1.0702,27.9136,-30.4348,1.5312
2009-06-30,000157.SZ,23.7,23.84,22.3,22.33,-1.16,197789.97,451481.3071,3.276,1.06,22.5735,20.2293,0.2239
2009-06-30,000158.SZ,5.66,5.73,5.5,5.52,-0.08,211550.23,119155.802,0.8729,1.352,38.8727,175.0,0.5447
2009-06-30,000159.SZ,14.4,14.48,14.05,14.07,-0.25,69473.59,99171.4454,0.9853,1.9081,23.048,-21.2717,0.0
2009-06-30,000301.SZ,6.2,6.28,6.02,6.05,-0.15,240916.88,147847.8157,0.6317,1.7774,48.4749,-44.9735,0.0
2009-06-30,000338.SZ,36.85,37.55,36.39,36.43,-0.53,45786.29,169172.2078,1.7022,1.2287,19.1851,-26.1307,0.7549
2009-06-30,000401.SZ,13.79,14.15,13.7,13.8,0.03,142928.9,199415.9929,1.3897,1.2805,37.3395,61.6816,0.6903
2009-06-30,000402.SZ,13.71,14.01,13.56,13.76,0.1,308432.33,426330.6397,1.0382,2.3276,30.2592,400.0,1.2112
2009-06-30,000404.SZ,6.4,7.12,6.38,6.69,0.21,220765.89,149106.1598,2.2793,1.0503,121.4856,5.2788,0.0
2009-06-30,000407.SZ,9.48,9.5,9.15,9.15,-0.22,65945.26,61056.8994,1.3625,1.0677,22.3908,-50.0,0.0
2009-06-30,000408.SZ,7.12,7.14,6.7,6.7,-0.35,103130.67,69611.9831,1.8986,1.0344,,-50.8333,0.0
2009-06-30,000409.SZ,8.15,8.3,7.99,8.27,0.37,85776.88,70570.5007,0.2378,3.5748,836.4654,-53.8462,0.0
2009-06-30,000410.SZ,7.79,7.79,7.61,7.72,-0.08,77275.07,59333.3149,5.7542,0.9894,,-205.814,0.0
2009-06-30,000411.SZ,6.52,6.56,6.38,6.41,-0.09,27673.2,17870.1387,4.3473,1.0507,68.6843,37.0902,0.0
2009-06-30,000413.SZ,7.43,8.25,7.43,8.25,0.75,132946.72,106137.7443,0.5135,1.8918,1881.7041,-271.0843,0.0
2009-06-30,000415.SZ,7.25,7.31,7.11,7.17,-0.04,55769.54,40280.964,2.228,0.9136,,-91.8182,0.0
2009-06-30,000416.SZ,7.9,8.07,7.72,7.76,-0.14,82166.03,65035.829,0.2803,4.9873,75.1008,656.1321,0.0
2009-06-30,000417.SZ,8.68,8.69,8.6,8.61,-0.02,25874.12,22344.1631,1.6102,0.9691,30.5306,70.7758,1.3401
2009-06-30,000419.SZ,6.55,6.59,6.42,6.48,0.02,40670.17,26384.9317,2.012,0.5417,58.6748,45.3752,0.7716
2009-06-30,000420.SZ,4.15,4.16,4.03,4.04,-0.12,111043.71,45329.054,1.988,0.523,,-9.1476,0.0
2009-06-30,000421.SZ,5.24,5.25,5.07,5.11,-0.12,65855.9,33786.0643,1.8363,1.0339,34.6623,-37.5415,0.0
2009-06-30,000422.SZ,11.48,11.56,11.42,11.45,-0.04,108343.29,124353.1576,2.3048,0.55,42.7103,-69.7605,1.9214
2009-06-30,000423.SZ,17.88,18.16,17.76,17.94,0.15,88551.72,158935.3555,0.2851,3.2623,31.8971,20.9896,1.1148
2009-06-30,000425.SZ,34.1,34.1,32.78,32.98,-1.12,23283.13,77463.5508,2.1944,1.0519,155.9653,1100.0,0.1819
2009-06-30,000426.SZ,10.01,10.15,9.75,9.78,-0.23,58487.45,57665.6274,0.2892,1.9596,,2900.0,0.0
2009-06-30,000428.SZ,6.9,6.96,6.8,6.81,-0.06,68468.86,47061.588,1.7714,0.8684,24.135,-58.0645,0.0
2009-06-30,000429.SZ,5.3,5.36,5.17,5.19,-0.06,65271.24,34238.5258,1.0575,0.7667,16.7022,-15.0,4.6243
2009-06-30,000430.SZ,6.09,6.09,5.93,5.96,-0.12,40038.13,24014.1131,,0.0314,,-275.0,0.0
2009-06-30,000488.SZ,7.9,7.9,7.65,7.7,-0.14,310841.67,240336.5691,1.017,1.2121,25.8648,-86.1818,1.414
2009-06-30,000501.SZ,11.59,11.6,11.2,11.49,0.06,13454.56,15229.1317,2.345,0.5352,29.0896,50.0,0.0
2009-06-30,000503.SZ,6.89,7.15,6.82,6.91,0.02,187113.07,131055.1623,0.254,3.5795,1133.4515,50.0,0.0
