date,code,open,high,low,close,change,volume,amount,equity_ratio,current_ratio,pe_ttm,EPS,dv_ratio
2020-12-31,000001.SZ,19.21,19.58,19.02,19.34,0.14,924503.43,1781736.285,11.2717,,13.9148,-9.0909,0.6634
2020-12-31,000002.SZ,28.29,28.8,28.24,28.7,0.32,651991.11,1862538.331,4.3429,1.1745,8.234,4.3228,3.6415
2020-12-31,000004.SZ,20.69,21.09,20.31,20.7,0.23,22304.73,46197.033,0.0733,5.1956,48.4751,960.9756,0.0
2020-12-31,000005.SZ,2.5,2.53,2.5,2.53,0.04,67806.79,17015.447,0.8522,1.2148,26.1115,-321.2121,0.0
2020-12-31,000006.SZ,5.55,5.68,5.52,5.61,0.07,69448.18,38950.839,0.9692,2.8321,8.8088,7.9191,3.4759
2020-12-31,000007.SZ,6.97,6.97,6.97,6.97,-0.77,12297.0,8571.009,4.3744,1.2598,,-651.7885,0.0
2020-12-31,000008.SZ,2.52,2.54,2.51,2.54,0.02,86547.62,21895.428,0.9237,1.3472,159.7115,-306.25,0.3911
2020-12-31,000009.SZ,7.57,7.73,7.48,7.53,-0.05,611874.61,463646.579,1.4051,1.832,31.223,116.6667,0.2213
2020-12-31,000010.SZ,3.77,3.96,3.77,3.91,-0.06,103482.21,40116.575,3.3389,1.0472,111.1775,-14.2857,0.0
2020-12-31,000011.SZ,12.14,12.36,11.95,12.17,0.01,65023.01,79013.218,2.2285,2.2413,7.9954,-2.3539,2.4651
2020-12-31,000012.SZ,7.48,7.63,7.34,7.38,0.04,650119.91,484059.161,0.6845,1.2149,31.5211,47.0588,0.6277
2020-12-31,000014.SZ,8.26,8.32,8.19,8.28,0.07,13038.39,10771.712,1.5516,1.69,36.194,-80.0,0.7971
2020-12-31,000016.SZ,6.47,6.68,6.45,6.61,0.13,288246.21,190027.035,3.6522,0.9318,42.2295,125.1986,1.5129
2020-12-31,000017.SZ,2.44,2.45,2.37,2.41,-0.01,36637.37,8812.944,2.5778,1.3125,,153.0769,0.0
2020-12-31,000019.SZ,7.46,7.54,7.41,7.5,0.04,49726.18,37227.875,0.5243,2.6883,25.0873,11.4458,1.3333
2020-12-31,000020.SZ,10.0,10.24,9.81,9.99,-0.25,24164.39,24093.143,0.867,1.4922,407.932,24.8705,0.0
2020-12-31,000021.SZ,18.41,19.05,18.2,19.01,0.63,175751.36,331413.611,1.701,1.2359,53.1939,143.2568,0.526
2020-12-31,000023.SZ,16.32,16.54,15.8,16.3,0.07,2378.03,3874.694,2.8415,1.1423,,-115.6429,0.3681
2020-12-31,000025.SZ,16.72,16.98,16.65,16.9,0.18,21402.48,36132.92,0.2338,2.0715,37.3074,-73.7441,0.0
2020-12-31,000026.SZ,11.57,11.63,11.09,11.43,-0.14,96280.85,109541.712,0.4353,2.444,19.4197,36.84,1.7576
2020-12-31,000027.SZ,6.2,6.23,6.08,6.09,-0.09,594847.98,364717.671,1.7253,0.9381,7.4601,116.6667,0.6842
2020-12-31,000028.SZ,45.0,47.01,44.68,45.8,0.9,59443.05,273215.646,1.3444,1.4445,15.0056,10.473,0.8734
2020-12-31,000029.SZ,7.08,7.17,7.07,7.14,0.06,44094.84,31442.541,0.35,3.28,23.1682,-47.4638,2.8011
2020-12-31,000030.SZ,7.28,7.4,7.23,7.34,-0.01,91743.12,67084.534,0.7477,1.5283,13.7274,4.0,2.0075
2020-12-31,000031.SZ,4.39,4.44,4.36,4.4,0.02,48870.07,21523.96,3.3787,1.5237,26.8105,-117.3077,2.2898
2020-12-31,000032.SZ,18.02,18.15,17.5,17.9,-0.11,31546.18,56198.601,0.4305,2.3833,58.4828,12.7188,0.4469
2020-12-31,000034.SZ,21.31,21.96,21.25,21.46,0.22,105722.67,228200.708,5.5258,1.0314,24.198,-10.6693,1.1612
2020-12-31,000035.SZ,4.1,4.13,4.08,4.11,0.04,57072.45,23457.662,3.032,0.8333,12.6679,-13.3333,0.0
2020-12-31,000036.SZ,3.99,4.0,3.94,3.98,-0.01,56843.79,22568.998,0.8616,2.7712,7.9688,-32.7273,11.5964
2020-12-31,000037.SZ,10.91,11.06,10.87,10.92,-0.05,59753.55,65408.652,0.4469,2.3618,45.5488,157.1429,0.0
2020-12-31,000039.SZ,14.83,15.09,14.59,14.99,0.31,262089.22,389658.82,1.715,1.1026,33.6081,281.0811,3.0327
2020-12-31,000040.SZ,3.49,3.58,3.43,3.49,0.01,596270.58,208248.209,1.1485,1.3174,,-6.6646,2.149
2020-12-31,000042.SZ,9.0,9.16,8.98,9.14,0.05,31862.26,28993.08,4.4221,1.8017,,-64.2568,1.0941
2020-12-31,000045.SZ,7.1,7.22,7.06,7.17,0.06,26823.23,19223.35,0.2745,3.9666,128.9543,75.0,0.0
2020-12-31,000048.SZ,22.91,22.99,22.65,22.9,-0.01,14613.53,33332.647,2.5609,1.0878,9.5319,-21.2797,
2020-12-31,000049.SZ,67.05,69.35,65.5,67.6,0.58,106029.6,716149.886,2.2028,1.1896,26.3485,32.4143,0.3663
2020-12-31,000050.SZ,14.56,14.84,14.53,14.74,0.15,117205.09,172310.124,1.1913,0.8503,35.3012,66.6831,0.3957
2020-12-31,000055.SZ,4.42,4.52,4.42,4.47,0.05,45694.45,20445.503,1.1784,1.2098,11.9419,12.9032,4.4743
2020-12-31,000056.SZ,3.01,3.04,3.0,3.03,0.03,19536.24,5903.031,1.4323,0.2457,,-750.0,0.3296
2020-12-31,000058.SZ,6.49,6.76,6.47,6.72,0.25,125525.57,83366.8,1.3499,1.5354,134.9997,-66.9291,0.5208
2020-12-31,000059.SZ,5.58,5.64,5.42,5.52,-0.01,212233.19,117370.879,0.977,1.7207,,-67.7419,4.529
2020-12-31,000060.SZ,4.86,4.92,4.78,4.82,-0.02,634337.52,307583.288,0.8961,1.8777,20.4396,16.6667,1.6598
2020-12-31,000061.SZ,7.01,7.13,6.98,7.05,-0.02,117825.38,83082.268,1.7356,0.4517,28.4419,1.6411,0.1418
2020-12-31,000062.SZ,12.33,12.49,12.21,12.44,0.23,38967.2,48284.39,1.0064,1.6736,21.5623,-0.8798,1.386
